id,transaction_id,line_number,product_id,quantity,unit_price,discount_percent,vat_rate,line_total
4887,1597,3,435,1.00,2.99,0.00,0.21,2.99
4888,1598,1,180,1.00,0.99,0.00,0.10,0.99
4889,1599,1,246,3.00,4.50,0.00,0.10,13.50
4890,1600,1,515,3.00,2.99,0.00,0.04,8.97
4891,1600,2,75,1.00,2.49,0.00,0.21,2.49
4892,1600,3,486,3.00,1.75,0.00,0.04,5.25
4893,1600,4,257,1.00,4.00,0.00,0.21,4.00
4894,1600,5,28,4.00,6.99,0.00,0.21,27.96
4895,1600,6,40,1.00,3.99,0.00,0.21,3.99
4896,1600,7,543,1.00,1.99,0.00,0.21,1.99
4897,1600,8,373,1.00,8.95,0.00,0.21,8.95
4898,1600,9,474,1.00,2.99,0.00,0.21,2.99
4899,1600,10,71,4.00,2.99,0.00,0.10,11.96
4900,1600,11,121,2.00,2.75,0.00,0.04,5.50
4901,1601,1,190,1.00,3.95,0.00,0.21,3.95
4902,1601,2,184,2.00,7.99,0.00,0.21,15.98
4903,1601,3,91,2.06,3.49,0.00,0.21,7.19
4904,1602,1,444,1.00,3.99,0.00,0.21,3.99
4905,1602,2,265,1.00,2.95,0.00,0.21,2.95
4906,1602,3,155,6.00,2.99,0.00,0.21,17.94
4907,1602,4,480,1.00,22.50,0.00,0.21,22.50
4908,1602,5,71,1.00,2.99,0.00,0.10,2.99
4909,1602,6,513,1.00,0.99,0.00,0.04,0.99
4910,1602,7,466,1.00,2.95,0.00,0.21,2.95
4911,1603,1,46,0.29,15.99,0.00,0.04,4.64
4912,1603,2,487,2.29,10.49,0.00,0.04,24.02
4913,1603,3,271,0.72,1.99,0.00,0.04,1.43
4914,1604,1,138,3.00,1.75,0.00,0.10,5.25
4915,1604,2,368,4.00,2.99,0.00,0.10,11.96
4916,1605,1,546,1.00,2.99,0.00,0.04,2.99
4917,1606,1,80,1.00,2.95,0.00,0.10,2.95
4918,1607,1,522,1.00,5.99,0.00,0.21,5.99
4919,1608,1,110,1.00,1.99,0.00,0.21,1.99
4920,1609,1,564,2.00,16.95,0.00,0.04,33.90
4921,1610,1,293,2.00,5.49,0.00,0.04,10.98
4922,1611,1,194,1.00,2.95,0.00,0.10,2.95
4923,1611,2,598,2.00,23.99,0.00,0.21,47.98
4924,1611,3,339,0.41,1.95,0.00,0.10,0.80
4925,1612,1,18,1.00,4.49,0.00,0.21,4.49
4926,1612,2,123,1.00,2.50,0.00,0.10,2.50
4927,1612,3,475,2.00,2.99,0.00,0.10,5.98
4928,1613,1,321,2.00,2.99,0.00,0.10,5.98
4929,1614,1,568,2.00,2.99,0.00,0.04,5.98
4930,1615,1,577,2.00,2.50,0.00,0.21,5.00
4931,1616,1,540,1.00,8.99,0.00,0.21,8.99
4932,1617,1,382,1.00,3.95,0.00,0.21,3.95
4933,1618,1,72,1.00,4.95,0.00,0.21,4.95
4934,1618,2,86,2.00,3.99,0.00,0.10,7.98
4935,1618,3,524,0.24,2.99,0.00,0.21,0.72
4936,1618,4,546,4.00,2.99,0.00,0.04,11.96
4937,1618,5,318,1.00,2.49,0.00,0.21,2.49
4938,1618,6,555,1.00,1.99,0.00,0.04,1.99
4939,1618,7,27,2.00,13.95,0.00,0.04,27.90
4940,1619,1,356,1.00,12.25,0.00,0.21,12.25
4941,1620,1,78,1.00,9.99,0.00,0.21,9.99
4942,1620,2,306,1.00,8.95,0.00,0.04,8.95
4943,1620,3,441,1.00,6.95,0.00,0.21,6.95
4944,1620,4,524,0.16,2.99,0.00,0.21,0.48
4945,1620,5,116,0.38,6.49,0.00,0.04,2.47
4946,1620,6,348,1.00,3.00,0.00,0.21,3.00
4947,1620,7,439,1.00,3.75,0.00,0.21,3.75
4948,1620,8,502,2.00,9.00,0.00,0.10,18.00
4949,1620,9,574,1.00,10.00,0.00,0.21,10.00
4950,1620,10,374,1.00,2.00,0.00,0.10,2.00
4951,1620,11,322,2.00,4.49,0.00,0.21,8.98
4952,1620,12,532,1.00,2.95,0.00,0.21,2.95
4953,1620,13,465,1.00,1.99,0.00,0.10,1.99
4954,1620,14,403,2.00,7.99,0.00,0.21,15.98
4955,1620,15,251,1.00,3.95,0.00,0.21,3.95
4956,1620,16,282,1.00,1.75,0.00,0.10,1.75
4957,1620,17,1,6.00,12.99,0.00,0.21,77.94
4958,1620,18,228,1.00,2.50,0.00,0.21,2.50
4959,1620,19,474,3.00,2.99,0.00,0.21,8.97
4960,1620,20,303,1.46,2.25,0.00,0.10,3.28
4961,1620,21,588,1.00,5.25,0.00,0.21,5.25
4962,1621,1,494,6.00,10.25,0.00,0.21,61.50
4963,1621,2,450,2.00,3.99,0.00,0.21,7.98
4964,1622,1,579,1.00,2.49,0.00,0.10,2.49
4965,1623,1,248,1.00,5.49,0.00,0.21,5.49
4966,1624,1,378,4.00,0.99,0.00,0.21,3.96
4967,1624,2,387,2.00,3.95,0.00,0.21,7.90
4968,1624,3,321,2.00,2.99,0.00,0.10,5.98
4969,1625,1,235,3.00,2.49,0.00,0.04,7.47
4970,1625,2,399,1.00,1.99,0.00,0.10,1.99
4971,1626,1,282,4.00,1.75,0.00,0.10,7.00
4972,1626,2,439,1.00,3.75,0.00,0.21,3.75
4973,1626,3,52,2.00,2.95,0.00,0.04,5.90
4974,1626,4,525,1.00,2.99,0.00,0.04,2.99
4975,1626,5,290,1.00,4.95,0.00,0.21,4.95
4976,1627,1,207,4.00,1.49,20.00,0.21,4.77
4977,1627,2,244,2.20,11.95,0.00,0.04,26.29
4978,1627,3,570,1.00,1.99,0.00,0.10,1.99
4979,1627,4,216,3.00,2.95,0.00,0.21,8.85
4980,1627,5,412,1.00,3.99,0.00,0.21,3.99
4981,1627,6,68,1.00,3.49,0.00,0.21,3.49
4982,1627,7,514,1.14,1.99,0.00,0.04,2.27
4983,1627,8,300,3.00,2.99,0.00,0.21,8.97
4984,1627,9,250,1.00,1.49,0.00,0.21,1.49
4985,1628,1,113,1.00,2.99,0.00,0.04,2.99
4986,1629,1,352,1.00,2.50,0.00,0.10,2.50
4987,1629,2,311,1.00,3.49,0.00,0.10,3.49
4988,1629,3,484,2.00,1.99,0.00,0.04,3.98
4989,1629,4,426,1.00,1.99,0.00,0.10,1.99
4990,1629,5,370,1.00,2.95,0.00,0.10,2.95
4991,1630,1,333,2.00,8.95,0.00,0.21,17.90
4992,1631,1,26,1.00,1.99,0.00,0.21,1.99
4993,1631,2,229,1.00,2.75,0.00,0.10,2.75
4994,1631,3,480,1.00,22.50,0.00,0.21,22.50
4995,1631,4,174,1.00,4.49,0.00,0.21,4.49
4996,1631,5,100,1.00,3.00,0.00,0.21,3.00
4997,1631,6,96,1.00,1.99,0.00,0.21,1.99
4998,1631,7,371,1.00,5.75,0.00,0.04,5.75
4999,1632,1,79,1.00,1.49,0.00,0.10,1.49
5000,1632,2,82,4.00,5.95,0.00,0.21,23.80
5001,1633,1,590,1.00,11.49,0.00,0.10,11.49
5002,1633,2,350,1.00,1.99,0.00,0.10,1.99
5003,1633,3,442,1.44,3.00,0.00,0.21,4.32
5004,1634,1,589,1.31,11.99,0.00,0.04,15.71
5005,1635,1,518,1.00,2.95,0.00,0.04,2.95
5006,1635,2,246,2.00,4.50,0.00,0.10,9.00
5007,1635,3,277,2.00,4.99,0.00,0.10,9.98
5008,1636,1,549,1.00,6.99,0.00,0.21,6.99
5009,1637,1,80,1.00,2.95,0.00,0.10,2.95
5010,1637,2,202,3.00,4.50,0.00,0.21,13.50
5011,1638,1,332,1.00,1.99,0.00,0.10,1.99
5012,1638,2,202,1.00,4.50,0.00,0.21,4.50
5013,1638,3,62,2.00,5.99,0.00,0.21,11.98
5014,1639,1,264,1.00,1.99,0.00,0.10,1.99
5015,1639,2,51,2.00,3.99,0.00,0.21,7.98
5016,1639,3,553,1.00,7.99,0.00,0.04,7.99
5017,1639,4,496,1.00,3.50,0.00,0.10,3.50
5018,1639,5,495,4.00,14.95,0.00,0.21,59.80
5019,1639,6,308,1.00,9.99,0.00,0.21,9.99
5020,1640,1,222,3.00,2.75,0.00,0.10,8.25
5021,1640,2,247,1.00,3.99,0.00,0.04,3.99
5022,1641,1,174,1.00,4.49,0.00,0.21,4.49
5023,1642,1,580,1.00,6.50,0.00,0.10,6.50
5024,1642,2,26,3.00,1.99,0.00,0.21,5.97
5025,1643,1,100,1.00,3.00,0.00,0.21,3.00
5026,1643,2,198,2.00,2.49,0.00,0.10,4.98
5027,1643,3,286,6.00,3.25,0.00,0.21,19.50
5028,1643,4,73,1.98,0.99,0.00,0.10,1.96
5029,1643,5,48,2.00,1.95,0.00,0.21,3.90
5030,1643,6,133,2.00,1.99,0.00,0.21,3.98
5031,1644,1,569,2.00,2.95,0.00,0.21,5.90
5032,1644,2,590,1.00,11.49,0.00,0.10,11.49
5033,1644,3,406,2.26,13.99,0.00,0.04,31.62
5034,1644,4,459,6.00,2.99,0.00,0.21,17.94
5035,1645,1,368,1.00,2.99,0.00,0.10,2.99
5036,1646,1,428,2.00,12.99,0.00,0.21,25.98
5037,1646,2,151,1.00,1.95,0.00,0.04,1.95
5038,1646,3,281,2.00,2.00,0.00,0.21,4.00
5039,1646,4,298,1.00,1.50,0.00,0.10,1.50
5040,1647,1,488,1.00,2.49,0.00,0.21,2.49
5041,1647,2,189,1.00,1.50,0.00,0.04,1.50
5042,1647,3,584,1.00,19.95,0.00,0.21,19.95
5043,1647,4,140,1.00,2.99,0.00,0.21,2.99
5044,1647,5,423,2.00,2.99,0.00,0.21,5.98
5045,1648,1,404,2.00,4.99,0.00,0.10,9.98
5046,1649,1,430,2.00,4.50,0.00,0.21,9.00
5047,1650,1,83,1.00,4.99,0.00,0.21,4.99
5048,1650,2,4,1.00,1.49,0.00,0.21,1.49
5049,1650,3,522,1.00,5.99,0.00,0.21,5.99
5050,1650,4,588,2.00,5.25,0.00,0.21,10.50
5051,1650,5,121,1.00,2.75,0.00,0.04,2.75
5052,1650,6,373,1.00,8.95,0.00,0.21,8.95
5053,1651,1,598,1.00,23.99,0.00,0.21,23.99
5054,1652,1,514,1.44,1.99,0.00,0.04,2.87
5055,1653,1,421,2.00,10.49,0.00,0.04,20.98
5056,1654,1,408,2.00,4.00,0.00,0.21,8.00
5057,1655,1,223,2.00,2.99,0.00,0.21,5.98
5058,1655,2,397,1.00,3.99,0.00,0.21,3.99
5059,1656,1,447,2.00,2.95,0.00,0.04,5.90
5060,1657,1,140,1.00,2.99,0.00,0.21,2.99
5061,1657,2,74,1.00,3.99,0.00,0.21,3.99
5062,1657,3,445,2.00,1.99,0.00,0.10,3.98
5063,1658,1,78,1.00,9.99,0.00,0.21,9.99
5064,1658,2,295,1.00,1.99,0.00,0.21,1.99
5065,1658,3,35,2.00,3.99,0.00,0.21,7.98
5066,1659,1,54,1.00,5.50,0.00,0.21,5.50
5067,1659,2,304,1.00,4.95,0.00,0.21,4.95
5068,1660,1,112,2.00,3.99,0.00,0.10,7.98
5069,1660,2,221,1.41,5.95,0.00,0.04,8.39
5070,1661,1,347,1.19,5.99,0.00,0.04,7.13
5071,1661,2,199,3.00,3.75,0.00,0.21,11.25
5072,1661,3,463,1.00,4.25,0.00,0.04,4.25
5073,1661,4,193,2.00,1.99,0.00,0.10,3.98
5074,1662,1,567,2.00,1.49,0.00,0.10,2.98
5075,1662,2,203,1.00,2.75,0.00,0.10,2.75
5076,1662,3,472,1.00,0.99,0.00,0.10,0.99
5077,1662,4,175,4.00,2.95,0.00,0.21,11.80
5078,1662,5,136,2.00,7.95,0.00,0.21,15.90
5079,1662,6,414,1.00,4.00,0.00,0.10,4.00
5080,1662,7,376,1.00,5.99,0.00,0.10,5.99
5081,1663,1,161,1.00,1.99,0.00,0.21,1.99
5082,1663,2,209,6.00,6.75,0.00,0.21,40.50
5083,1664,1,54,1.00,5.50,0.00,0.21,5.50
5084,1665,1,283,1.00,1.95,0.00,0.10,1.95
5085,1665,2,215,1.00,8.95,0.00,0.21,8.95
5086,1666,1,91,1.66,3.49,0.00,0.21,5.79
5087,1666,2,270,1.00,1.99,0.00,0.10,1.99
5088,1666,3,414,1.00,4.00,0.00,0.10,4.00
5089,1666,4,64,1.00,4.99,0.00,0.21,4.99
5090,1666,5,133,1.00,1.99,0.00,0.21,1.99
5091,1666,6,460,3.00,7.99,0.00,0.21,23.97
5092,1666,7,350,1.00,1.99,0.00,0.10,1.99
5093,1666,8,49,1.00,3.99,0.00,0.21,3.99
5094,1666,9,356,2.00,12.25,0.00,0.21,24.50
5095,1666,10,82,2.00,5.95,0.00,0.21,11.90
5096,1666,11,130,2.00,4.95,0.00,0.21,9.90
5097,1666,12,172,2.00,14.50,0.00,0.21,29.00
5098,1666,13,566,6.00,1.95,0.00,0.04,11.70
5099,1667,1,502,2.00,9.00,0.00,0.10,18.00
5100,1667,2,401,1.00,3.75,0.00,0.10,3.75
5101,1668,1,514,0.66,1.99,0.00,0.04,1.31
5102,1669,1,191,4.00,3.50,0.00,0.21,14.00
5103,1670,1,13,1.00,4.75,0.00,0.21,4.75
5104,1671,1,129,1.00,2.99,0.00,0.10,2.99
5105,1671,2,420,2.12,13.99,0.00,0.04,29.66
5106,1671,3,146,2.00,1.49,0.00,0.21,2.98
5107,1671,4,557,1.00,4.99,0.00,0.10,4.99
5108,1671,5,414,2.00,4.00,0.00,0.10,8.00
5109,1671,6,259,2.00,2.95,0.00,0.04,5.90
5110,1672,1,445,1.00,1.99,0.00,0.10,1.99
5111,1672,2,442,0.24,3.00,0.00,0.21,0.72
5112,1672,3,525,2.00,2.99,0.00,0.04,5.98
5113,1672,4,194,1.00,2.95,0.00,0.10,2.95
5114,1672,5,234,1.00,4.00,0.00,0.10,4.00
5115,1672,6,212,3.00,17.99,0.00,0.04,53.97
5116,1673,1,368,2.00,2.99,0.00,0.10,5.98
5117,1674,1,332,1.00,1.99,0.00,0.10,1.99
5118,1674,2,583,1.00,2.99,0.00,0.21,2.99
5119,1674,3,454,2.00,1.99,0.00,0.10,3.98
5120,1674,4,106,3.00,3.49,0.00,0.21,10.47
5121,1675,1,598,1.00,23.99,0.00,0.21,23.99
5122,1676,1,29,1.00,3.50,0.00,0.21,3.50
5123,1676,2,533,1.00,6.75,0.00,0.21,6.75
5124,1677,1,117,1.00,2.99,0.00,0.21,2.99
5125,1677,2,219,1.00,3.75,0.00,0.21,3.75
5126,1677,3,416,1.00,2.99,0.00,0.21,2.99
5127,1677,4,244,1.86,11.95,0.00,0.04,22.23
5128,1677,5,177,3.00,3.95,0.00,0.21,11.85
5129,1677,6,199,1.00,3.75,0.00,0.21,3.75
5130,1677,7,142,0.78,4.49,0.00,0.04,3.50
5131,1677,8,305,3.00,3.99,0.00,0.10,11.97
5132,1677,9,452,1.00,7.95,0.00,0.10,7.95
5133,1678,1,229,1.00,2.75,0.00,0.10,2.75
5134,1678,2,278,1.00,3.25,0.00,0.21,3.25
5135,1678,3,504,1.00,2.49,0.00,0.10,2.49
5136,1678,4,469,1.00,4.50,0.00,0.21,4.50
5137,1678,5,281,2.00,2.00,0.00,0.21,4.00
5138,1679,1,401,1.00,3.75,0.00,0.10,3.75
5139,1679,2,345,1.00,7.50,0.00,0.21,7.50
5140,1679,3,392,2.00,1.49,0.00,0.04,2.98
5141,1679,4,281,2.00,2.00,0.00,0.21,4.00
5142,1680,1,425,1.00,3.99,0.00,0.21,3.99
5143,1680,2,67,1.00,5.99,0.00,0.21,5.99
5144,1681,1,542,2.00,9.99,0.00,0.21,19.98
5145,1681,2,29,3.00,3.50,0.00,0.21,10.50
5146,1681,3,555,2.00,1.99,0.00,0.04,3.98
5147,1681,4,330,1.00,11.75,0.00,0.04,11.75
5148,1681,5,291,2.00,0.99,0.00,0.21,1.98
5149,1681,6,424,1.00,1.95,0.00,0.10,1.95
5150,1681,7,20,1.75,1.99,0.00,0.04,3.48
5151,1681,8,13,1.00,4.75,0.00,0.21,4.75
5152,1681,9,369,1.00,7.99,0.00,0.10,7.99
5153,1682,1,378,1.00,0.99,0.00,0.21,0.99
5154,1682,2,442,0.92,3.00,0.00,0.21,2.76
5155,1683,1,518,1.00,2.95,0.00,0.04,2.95
5156,1684,1,542,1.00,9.99,0.00,0.21,9.99
5157,1684,2,216,3.00,2.95,0.00,0.21,8.85
5158,1685,1,460,3.00,7.99,0.00,0.21,23.97
5159,1685,2,281,2.00,2.00,0.00,0.21,4.00
5160,1685,3,519,1.00,2.95,0.00,0.10,2.95
5161,1685,4,86,1.00,3.99,25.00,0.10,2.99
5162,1686,1,378,1.00,0.99,0.00,0.21,0.99
5163,1686,2,102,1.00,3.00,0.00,0.04,3.00
5164,1687,1,266,2.00,11.49,0.00,0.10,22.98
5165,1688,1,181,3.00,3.50,0.00,0.10,10.50
5166,1689,1,535,1.00,4.50,0.00,0.10,4.50
5167,1689,2,464,2.00,2.50,0.00,0.21,5.00
5168,1690,1,484,3.00,1.99,0.00,0.04,5.97
5169,1691,1,568,1.00,2.99,0.00,0.04,2.99
5170,1691,2,44,2.00,3.99,0.00,0.21,7.98
5171,1691,3,551,1.00,3.50,0.00,0.21,3.50
5172,1691,4,208,2.00,22.99,0.00,0.21,45.98
5173,1692,1,115,1.00,6.99,0.00,0.21,6.99
5174,1692,2,45,1.00,4.99,0.00,0.21,4.99
5175,1693,1,539,2.00,4.50,0.00,0.21,9.00
5176,1693,2,197,1.79,5.95,0.00,0.21,10.65
5177,1693,3,240,1.00,1.95,0.00,0.10,1.95
5178,1693,4,15,1.00,7.75,0.00,0.21,7.75
5179,1693,5,193,1.00,1.99,0.00,0.10,1.99
5180,1693,6,13,2.00,4.75,0.00,0.21,9.50
5181,1693,7,570,1.00,1.99,0.00,0.10,1.99
5182,1694,1,207,1.00,1.49,0.00,0.21,1.49
5183,1694,2,406,1.13,13.99,0.00,0.04,15.81
5184,1694,3,106,2.00,3.49,0.00,0.21,6.98
5185,1695,1,215,1.00,8.95,0.00,0.21,8.95
5186,1695,2,164,1.00,5.99,0.00,0.21,5.99
5187,1695,3,298,6.00,1.50,0.00,0.10,9.00
5188,1695,4,503,1.00,3.99,0.00,0.10,3.99
5189,1695,5,136,2.00,7.95,0.00,0.21,15.90
5190,1695,6,193,1.00,1.99,0.00,0.10,1.99
5191,1695,7,223,1.00,2.99,0.00,0.21,2.99
5192,1695,8,589,0.42,11.99,0.00,0.04,5.04
5193,1695,9,378,2.00,0.99,0.00,0.21,1.98
5194,1696,1,445,2.00,1.99,0.00,0.10,3.98
5195,1696,2,40,1.00,3.99,0.00,0.21,3.99
5196,1696,3,30,1.00,1.49,0.00,0.21,1.49
5197,1697,1,181,1.00,3.50,0.00,0.10,3.50
5198,1697,2,138,1.00,1.75,0.00,0.10,1.75
5199,1698,1,93,2.25,13.99,0.00,0.04,31.48
5200,1698,2,250,1.00,1.49,0.00,0.21,1.49
5201,1698,3,368,1.00,2.99,0.00,0.10,2.99
5202,1698,4,482,2.00,4.50,0.00,0.04,9.00
5203,1699,1,137,2.00,1.49,0.00,0.10,2.98
5204,1700,1,80,1.00,2.95,0.00,0.10,2.95
5205,1700,2,566,1.00,1.95,0.00,0.04,1.95
5206,1700,3,286,1.00,3.25,0.00,0.21,3.25
5207,1700,4,414,1.00,4.00,0.00,0.10,4.00
5208,1700,5,127,3.00,6.99,0.00,0.10,20.97
5209,1701,1,186,2.00,4.25,0.00,0.21,8.50
5210,1701,2,526,0.35,4.49,0.00,0.21,1.57
5211,1701,3,485,2.00,2.99,0.00,0.04,5.98
5212,1701,4,235,2.00,2.49,0.00,0.04,4.98
5213,1701,5,434,1.00,3.50,0.00,0.04,3.50
5214,1702,1,590,1.00,11.49,0.00,0.10,11.49
5215,1702,2,545,1.00,5.95,0.00,0.21,5.95
5216,1703,1,19,1.00,8.99,0.00,0.21,8.99
5217,1704,1,53,1.00,2.99,0.00,0.10,2.99
5218,1704,2,311,2.00,3.49,0.00,0.10,6.98
5219,1704,3,313,1.00,3.99,0.00,0.10,3.99
5220,1704,4,79,1.00,1.49,0.00,0.10,1.49
5221,1704,5,342,3.00,2.95,0.00,0.21,8.85
5222,1704,6,293,1.00,5.49,0.00,0.04,5.49
5223,1705,1,72,3.00,4.95,0.00,0.21,14.85
5224,1705,2,215,1.00,8.95,0.00,0.21,8.95
5225,1705,3,48,1.00,1.95,0.00,0.21,1.95
5226,1705,4,304,1.00,4.95,0.00,0.21,4.95
5227,1706,1,253,1.00,3.00,0.00,0.21,3.00
5228,1707,1,65,1.00,10.49,0.00,0.04,10.49
5229,1707,2,473,2.00,1.25,0.00,0.10,2.50
5230,1707,3,238,2.00,2.49,0.00,0.21,4.98
5231,1707,4,515,1.00,2.99,0.00,0.04,2.99
5232,1707,5,492,1.00,3.00,0.00,0.21,3.00
5233,1707,6,483,1.00,2.99,0.00,0.10,2.99
5234,1707,7,206,1.00,2.99,0.00,0.21,2.99
5235,1708,1,524,2.47,2.99,0.00,0.21,7.39
5236,1708,2,15,2.00,7.75,0.00,0.21,15.50
5237,1708,3,500,3.00,1.95,0.00,0.10,5.85
5238,1708,4,9,1.00,2.99,0.00,0.21,2.99
5239,1708,5,316,6.00,3.75,0.00,0.21,22.50
5240,1709,1,514,2.00,1.99,0.00,0.04,3.98
5241,1709,2,500,1.00,1.95,0.00,0.10,1.95
5242,1709,3,74,4.00,3.99,0.00,0.21,15.96
5243,1710,1,94,1.00,2.99,0.00,0.21,2.99
5244,1711,1,598,1.00,23.99,0.00,0.21,23.99
5245,1711,2,462,1.00,2.49,0.00,0.10,2.49
5246,1711,3,590,1.00,11.49,0.00,0.10,11.49
5247,1711,4,411,1.00,3.99,0.00,0.21,3.99
5248,1711,5,587,1.00,3.99,0.00,0.21,3.99
5249,1711,6,447,1.00,2.95,0.00,0.04,2.95
5250,1711,7,559,4.00,4.99,0.00,0.10,19.96
5251,1711,8,517,1.68,3.99,0.00,0.21,6.70
5252,1712,1,140,1.00,2.99,0.00,0.21,2.99
5253,1712,2,220,2.16,3.00,0.00,0.21,6.48
5254,1712,3,487,0.56,10.49,0.00,0.04,5.87
5255,1713,1,345,1.00,7.50,0.00,0.21,7.50
5256,1713,2,81,1.00,7.99,0.00,0.04,7.99
5257,1713,3,95,1.00,1.99,0.00,0.10,1.99
5258,1713,4,280,1.00,1.75,0.00,0.10,1.75
5259,1713,5,363,6.00,4.50,0.00,0.21,27.00
5260,1713,6,559,1.00,4.99,0.00,0.10,4.99
5261,1713,7,47,1.00,5.99,0.00,0.10,5.99
5262,1714,1,405,2.00,4.75,0.00,0.21,9.50
5263,1715,1,416,3.00,2.99,0.00,0.21,8.97
5264,1715,2,61,1.00,4.99,0.00,0.04,4.99
5265,1715,3,179,1.00,12.75,0.00,0.04,12.75
5266,1715,4,212,1.00,17.99,0.00,0.04,17.99
5267,1715,5,134,3.00,3.49,0.00,0.10,10.47
5268,1715,6,321,1.00,2.99,0.00,0.10,2.99
5269,1715,7,568,3.00,2.99,0.00,0.04,8.97
5270,1715,8,560,2.00,7.95,0.00,0.21,15.90
5271,1715,9,520,1.00,2.99,0.00,0.10,2.99
5272,1715,10,175,1.00,2.95,0.00,0.21,2.95
5273,1715,11,294,1.00,1.99,0.00,0.04,1.99
5274,1716,1,452,1.00,7.95,0.00,0.10,7.95
5275,1717,1,50,1.00,2.25,0.00,0.21,2.25
5276,1717,2,186,2.00,4.25,0.00,0.21,8.50
5277,1718,1,357,1.00,1.95,0.00,0.10,1.95
5278,1719,1,173,1.00,1.95,30.00,0.04,1.36
5279,1720,1,356,2.00,12.25,0.00,0.21,24.50
5280,1721,1,11,1.00,4.95,0.00,0.21,4.95
5281,1721,2,171,1.00,1.49,0.00,0.10,1.49
5282,1721,3,497,1.00,1.99,0.00,0.10,1.99
5283,1721,4,387,4.00,3.95,0.00,0.21,15.80
5284,1722,1,17,1.00,2.49,0.00,0.10,2.49
5285,1723,1,526,0.67,4.49,0.00,0.21,3.01
5286,1723,2,567,2.00,1.49,0.00,0.10,2.98
5287,1724,1,437,2.00,4.50,0.00,0.21,9.00
5288,1724,2,182,1.00,2.75,0.00,0.04,2.75
5289,1724,3,389,0.77,11.95,0.00,0.04,9.20
5290,1725,1,93,1.18,13.99,0.00,0.04,16.51
5291,1726,1,584,1.00,19.95,0.00,0.21,19.95
5292,1726,2,78,1.00,9.99,0.00,0.21,9.99
5293,1726,3,279,2.00,7.99,0.00,0.21,15.98
5294,1726,4,516,0.18,1.99,0.00,0.04,0.36
5295,1726,5,403,1.00,7.99,0.00,0.21,7.99
5296,1726,6,436,2.00,4.99,0.00,0.04,9.98
5297,1726,7,359,1.00,3.99,0.00,0.04,3.99
5298,1726,8,258,1.00,5.99,0.00,0.21,5.99
5299,1727,1,450,3.00,3.99,0.00,0.21,11.97
5300,1727,2,303,0.97,2.25,0.00,0.10,2.18
5301,1727,3,72,2.00,4.95,0.00,0.21,9.90
5302,1727,4,568,2.00,2.99,0.00,0.04,5.98
5303,1727,5,432,1.96,10.75,0.00,0.04,21.07
5304,1727,6,555,1.00,1.99,0.00,0.04,1.99
5305,1728,1,216,1.00,2.95,0.00,0.21,2.95
5306,1729,1,594,2.14,10.99,0.00,0.04,23.52
5307,1729,2,377,2.00,2.99,0.00,0.21,5.98
5308,1730,1,527,1.00,2.99,0.00,0.21,2.99
5309,1731,1,21,1.00,2.49,0.00,0.21,2.49
5310,1732,1,230,1.00,7.99,0.00,0.21,7.99
5311,1732,2,185,1.00,2.99,0.00,0.10,2.99
5312,1733,1,350,1.00,1.99,0.00,0.10,1.99
5313,1734,1,542,1.00,9.99,0.00,0.21,9.99
5314,1734,2,78,1.00,9.99,0.00,0.21,9.99
5315,1735,1,365,1.00,17.99,0.00,0.21,17.99
5316,1735,2,321,2.00,2.99,0.00,0.10,5.98
5317,1735,3,555,2.00,1.99,0.00,0.04,3.98
5318,1736,1,577,3.00,2.50,0.00,0.21,7.50
5319,1737,1,196,2.00,4.95,0.00,0.04,9.90
5320,1737,2,390,0.62,4.99,0.00,0.04,3.09
5321,1738,1,13,1.00,4.75,0.00,0.21,4.75
5322,1738,2,380,1.00,3.99,0.00,0.21,3.99
5323,1738,3,462,3.00,2.49,0.00,0.10,7.47
5324,1738,4,528,1.00,2.99,0.00,0.10,2.99
5325,1738,5,314,1.00,1.99,0.00,0.04,1.99
5326,1738,6,346,1.00,6.99,0.00,0.21,6.99
5327,1738,7,325,1.00,1.50,0.00,0.21,1.50
5328,1738,8,356,1.00,12.25,0.00,0.21,12.25
5329,1738,9,549,3.00,6.99,0.00,0.21,20.97
5330,1739,1,212,1.00,17.99,0.00,0.04,17.99
5331,1740,1,483,2.00,2.99,0.00,0.10,5.98
5332,1741,1,539,2.00,4.50,0.00,0.21,9.00
5333,1741,2,68,1.00,3.49,0.00,0.21,3.49
5334,1741,3,497,1.00,1.99,0.00,0.10,1.99
5335,1742,1,93,0.60,13.99,0.00,0.04,8.39
5336,1742,2,324,1.00,2.95,0.00,0.04,2.95
5337,1742,3,355,1.00,3.75,0.00,0.10,3.75
5338,1743,1,287,2.46,1.99,0.00,0.10,4.90
5339,1743,2,474,2.00,2.99,0.00,0.21,5.98
5340,1744,1,439,1.00,3.75,0.00,0.21,3.75
5341,1745,1,307,2.00,5.25,0.00,0.10,10.50
5342,1745,2,143,1.32,9.95,0.00,0.04,13.13
5343,1746,1,397,2.00,3.99,0.00,0.21,7.98
5344,1746,2,95,1.00,1.99,0.00,0.10,1.99
5345,1746,3,311,1.00,3.49,0.00,0.10,3.49
5346,1746,4,211,1.32,3.00,0.00,0.21,3.96
5347,1747,1,50,1.00,2.25,0.00,0.21,2.25
5348,1748,1,335,2.00,2.50,0.00,0.21,5.00
5349,1748,2,151,2.00,1.95,0.00,0.04,3.90
5350,1748,3,21,2.00,2.49,0.00,0.21,4.98
5351,1748,4,422,1.00,11.75,0.00,0.21,11.75
