id,store_id,product_id,quantity_on_hand,reorder_level,last_restocked_at
1605,6,578,80,30,2025-06-29
1606,6,579,54,20,2025-05-24
1607,6,580,46,12,2025-06-01
1608,6,581,32,15,2025-06-27
1609,6,584,37,25,2025-06-20
1610,6,586,11,10,2025-06-03
1611,6,590,45,15,2025-06-07
1612,6,591,40,15,2025-06-03
1613,6,592,32,12,2025-06-30
1614,6,593,26,12,2025-06-04
1615,6,595,28,20,2025-06-10
1616,6,596,17,15,2025-06-12
1617,6,597,26,12,2025-06-20
1618,6,599,42,10,2025-06-17
1619,6,600,30,15,2025-06-14
1620,7,5,25,8,2025-06-20
1621,7,9,28,15,2025-05-21
1622,7,11,49,30,2025-06-24
1623,7,13,35,30,2025-05-24
1624,7,15,1,8,2025-06-28
1625,7,16,45,15,2025-05-30
1626,7,18,54,12,2025-06-28
1627,7,19,80,30,2025-06-17
1628,7,20,44,20,2025-06-30
1629,7,21,34,20,2025-05-22
1630,7,24,127,30,2025-06-12
1631,7,25,42,30,2025-06-01
1632,7,27,13,10,2025-06-28
1633,7,28,95,30,2025-05-27
1634,7,30,92,25,2025-06-25
1635,7,31,65,20,2025-06-29
1636,7,32,39,20,2025-06-07
1637,7,33,45,20,2025-05-18
1638,7,36,31,12,2025-06-29
1639,7,38,20,10,2025-06-17
1640,7,39,0,10,2025-06-09
1641,7,40,43,30,2025-06-25
1642,7,41,22,8,2025-05-18
1643,7,42,32,10,2025-06-08
1644,7,43,15,8,2025-05-25
1645,7,44,15,8,2025-06-15
1646,7,46,38,20,2025-06-28
1647,7,51,20,8,2025-06-23
1648,7,56,54,20,2025-06-04
1649,7,57,59,20,2025-06-16
1650,7,58,73,30,2025-06-09
1651,7,59,7,8,2025-06-17
1652,7,62,27,10,2025-05-31
1653,7,64,25,30,2025-05-26
1654,7,65,39,20,2025-06-27
1655,7,66,32,15,2025-06-07
1656,7,67,95,25,2025-06-08
1657,7,68,20,8,2025-06-22
1658,7,70,44,12,2025-06-18
1659,7,75,53,30,2025-06-12
1660,7,76,34,20,2025-06-28
1661,7,78,15,10,2025-05-29
1662,7,79,45,20,2025-05-17
1663,7,80,45,30,2025-06-04
1664,7,82,99,25,2025-05-29
1665,7,83,26,8,2025-06-27
1666,7,85,21,10,2025-05-26
1667,7,86,26,8,2025-05-19
1668,7,89,22,12,2025-06-13
1669,7,91,31,15,2025-06-01
1670,7,92,0,30,2025-06-08
1671,7,93,50,25,2025-06-30
1672,7,94,121,30,2025-05-18
1673,7,95,61,25,2025-05-17
1674,7,98,17,8,2025-06-04
1675,7,99,28,12,2025-06-15
1676,7,102,30,10,2025-06-30
1677,7,104,63,30,2025-06-27
1678,7,105,17,8,2025-06-03
1679,7,106,116,30,2025-06-09
1680,7,107,22,15,2025-06-17
1681,7,109,28,8,2025-06-28
1682,7,112,67,30,2025-05-30
1683,7,113,36,15,2025-06-30
1684,7,114,38,15,2025-06-27
1685,7,117,77,25,2025-06-23
1686,7,118,51,20,2025-06-23
1687,7,119,95,25,2025-06-13
1688,7,121,58,25,2025-06-28
1689,7,122,27,10,2025-06-29
1690,7,123,34,12,2025-06-10
1691,7,124,26,8,2025-06-28
1692,7,126,99,30,2025-05-27
1693,7,127,16,12,2025-05-18
1694,7,128,32,20,2025-06-04
1695,7,129,63,20,2025-06-04
1696,7,130,41,20,2025-06-09
1697,7,131,42,25,2025-06-24
1698,7,134,33,20,2025-06-21
1699,7,135,42,15,2025-05-26
1700,7,136,14,25,2025-06-19
1701,7,137,48,15,2025-05-22
1702,7,138,36,30,2025-06-05
1703,7,139,42,20,2025-06-27
1704,7,143,36,25,2025-06-29
1705,7,144,23,12,2025-05-20
1706,7,145,29,10,2025-06-06
1707,7,146,27,10,2025-05-21
1708,7,147,15,8,2025-06-02
1709,7,148,25,8,2025-06-09
1710,7,149,5,30,2025-05-21
1711,7,150,33,10,2025-06-09
1712,7,151,0,20,2025-06-30
1713,7,152,95,30,2025-05-22
1714,7,153,44,25,2025-05-20
1715,7,155,22,12,2025-05-31
1716,7,156,56,15,2025-06-11
1717,7,157,13,10,2025-05-19
1718,7,160,30,12,2025-05-25
1719,7,162,38,25,2025-05-17
1720,7,163,29,10,2025-06-30
1721,7,164,0,30,2025-06-05
1722,7,165,30,12,2025-06-27
1723,7,167,29,12,2025-06-27
1724,7,169,21,15,2025-06-28
1725,7,170,12,10,2025-05-30
1726,7,173,25,12,2025-06-27
1727,7,174,19,8,2025-06-10
1728,7,175,44,15,2025-06-13
1729,7,176,59,25,2025-06-21
1730,7,182,26,8,2025-06-27
1731,7,184,78,30,2025-06-28
1732,7,185,99,25,2025-05-21
1733,7,189,18,10,2025-06-28
1734,7,191,46,20,2025-06-24
1735,7,192,48,15,2025-06-28
1736,7,194,9,8,2025-06-08
1737,7,195,22,20,2025-06-26
1738,7,196,73,20,2025-06-27
1739,7,197,26,12,2025-06-20
1740,7,198,125,30,2025-05-19
1741,7,199,110,30,2025-05-27
1742,7,200,44,12,2025-05-31
1743,7,202,28,15,2025-06-23
1744,7,205,35,12,2025-06-11
1745,7,206,30,15,2025-05-19
1746,7,207,84,30,2025-06-11
1747,7,208,33,12,2025-06-01
1748,7,210,23,8,2025-06-05
1749,7,212,10,8,2025-06-27
1750,7,213,21,10,2025-05-27
1751,7,214,16,15,2025-05-26
1752,7,215,21,8,2025-06-19
1753,7,216,49,30,2025-06-15
1754,7,217,39,25,2025-06-05
1755,7,218,12,10,2025-06-29
1756,7,219,40,25,2025-06-07
1757,7,225,19,12,2025-06-28
1758,7,228,20,8,2025-05-20
1759,7,230,15,8,2025-06-22
1760,7,231,35,10,2025-06-30
1761,7,232,100,30,2025-06-21
1762,7,234,30,15,2025-06-09
1763,7,236,62,20,2025-05-26
1764,7,237,30,20,2025-06-29
1765,7,239,22,10,2025-05-16
1766,7,240,27,20,2025-06-01
1767,7,241,38,15,2025-06-13
1768,7,242,114,25,2025-06-11
1769,7,243,0,30,2025-05-27
1770,7,245,55,20,2025-06-19
1771,7,246,77,25,2025-06-29
1772,7,247,61,30,2025-06-28
1773,7,249,3,8,2025-06-16
1774,7,251,82,30,2025-06-14
1775,7,253,14,20,2025-06-23
1776,7,254,18,8,2025-05-29
1777,7,255,21,8,2025-06-21
1778,7,256,43,12,2025-06-30
1779,7,260,0,25,2025-06-28
1780,7,261,50,25,2025-05-18
1781,7,262,0,10,2025-06-29
1782,7,264,119,30,2025-06-27
1783,7,267,80,25,2025-06-27
1784,7,268,37,15,2025-05-28
1785,7,269,48,25,2025-06-05
1786,7,270,21,8,2025-05-23
1787,7,271,43,12,2025-06-27
1788,7,273,33,15,2025-05-25
1789,7,274,52,25,2025-06-29
1790,7,275,38,15,2025-06-28
1791,7,276,20,10,2025-06-30
1792,7,279,35,15,2025-06-17
1793,7,280,27,10,2025-05-21
1794,7,282,55,20,2025-06-18
1795,7,284,58,15,2025-06-24
1796,7,287,99,30,2025-06-25
1797,7,290,9,10,2025-06-04
1798,7,293,35,10,2025-06-28
1799,7,297,20,8,2025-06-14
1800,7,299,43,25,2025-06-28
1801,7,300,73,25,2025-06-08
1802,7,301,16,8,2025-06-30
1803,7,304,84,30,2025-05-23
1804,7,305,24,12,2025-06-27
1805,7,306,97,30,2025-06-30
1806,7,310,27,10,2025-06-10
1807,7,313,35,15,2025-06-14
1808,7,314,34,12,2025-06-29
1809,7,321,42,20,2025-06-08
1810,7,322,17,8,2025-06-27
1811,7,324,56,12,2025-06-28
1812,7,325,38,20,2025-06-09
1813,7,327,0,20,2025-05-21
1814,7,329,62,20,2025-05-24
1815,7,330,18,8,2025-06-29
1816,7,331,28,12,2025-06-28
1817,7,332,13,10,2025-05-16
1818,7,333,52,30,2025-06-22
1819,7,334,33,10,2025-05-28
1820,7,337,38,30,2025-05-31
1821,7,338,56,30,2025-06-12
1822,7,343,72,25,2025-06-19
1823,7,345,15,8,2025-05-17
1824,7,346,41,12,2025-06-15
1825,7,350,19,8,2025-06-18
1826,7,356,34,25,2025-05-26
1827,7,357,25,10,2025-06-10
1828,7,359,32,25,2025-06-29
1829,7,360,23,8,2025-06-27
1830,7,361,105,30,2025-06-30
1831,7,362,18,10,2025-06-03
1832,7,363,51,20,2025-06-01
1833,7,372,55,20,2025-05-21
1834,7,375,23,8,2025-06-27
1835,7,379,16,12,2025-05-31
1836,7,381,64,30,2025-06-27
1837,7,382,35,8,2025-06-22
1838,7,383,13,8,2025-06-02
1839,7,386,52,20,2025-05-27
1840,7,390,13,8,2025-06-27
1841,7,391,93,30,2025-06-29
1842,7,396,59,30,2025-06-16
1843,7,397,35,15,2025-06-17
1844,7,398,63,20,2025-06-07
1845,7,399,123,30,2025-06-09
1846,7,400,18,20,2025-05-27
1847,7,401,74,30,2025-05-26
1848,7,408,26,12,2025-06-07
1849,7,409,63,20,2025-05-25
1850,7,411,54,20,2025-06-25
1851,7,412,36,15,2025-06-13
1852,7,415,19,8,2025-06-20
1853,7,416,12,15,2025-06-25
1854,7,417,92,25,2025-05-30
1855,7,419,31,12,2025-06-24
1856,7,420,25,10,2025-06-29
1857,7,421,88,30,2025-06-29
1858,7,422,54,30,2025-06-18
1859,7,423,25,20,2025-06-29
1860,7,424,63,25,2025-06-01
1861,7,425,0,10,2025-05-16
1862,7,427,25,8,2025-06-11
1863,7,429,105,25,2025-05-31
1864,7,430,47,20,2025-06-23
1865,7,434,50,15,2025-06-30
1866,7,435,52,20,2025-05-28
1867,7,436,48,30,2025-06-27
1868,7,437,36,12,2025-06-18
1869,7,439,56,25,2025-06-13
1870,7,440,19,8,2025-05-20
1871,7,441,35,12,2025-06-24
1872,7,442,30,15,2025-05-22
1873,7,444,21,10,2025-06-15
1874,7,445,28,10,2025-06-18
1875,7,446,67,25,2025-06-30
1876,7,449,53,25,2025-05-26
1877,7,451,89,30,2025-05-29
1878,7,452,17,12,2025-05-17
1879,7,455,10,8,2025-06-06
1880,7,456,20,8,2025-06-26
1881,7,457,47,20,2025-06-30
1882,7,458,64,25,2025-06-04
1883,7,460,14,8,2025-05-29
1884,7,461,11,25,2025-06-06
1885,7,463,0,30,2025-06-27
1886,7,464,46,12,2025-05-19
1887,7,466,135,30,2025-06-27
1888,7,467,62,30,2025-06-09
1889,7,468,65,30,2025-06-29
1890,7,469,8,8,2025-06-04
1891,7,471,17,10,2025-06-27
1892,7,475,83,30,2025-06-02
1893,7,477,69,25,2025-05-24
1894,7,479,15,12,2025-06-24
1895,7,481,37,15,2025-06-28
1896,7,482,24,10,2025-06-29
1897,7,484,61,25,2025-06-28
1898,7,485,55,15,2025-06-27
1899,7,490,22,12,2025-06-18
1900,7,491,71,25,2025-05-19
1901,7,492,59,15,2025-05-31
1902,7,493,42,15,2025-06-26
1903,7,495,86,30,2025-06-11
1904,7,497,27,15,2025-05-18
1905,7,499,45,25,2025-06-23
1906,7,500,96,30,2025-06-29
1907,7,501,70,25,2025-06-29
1908,7,503,24,8,2025-05-30
1909,7,505,47,15,2025-05-26
1910,7,508,28,10,2025-06-16
1911,7,510,35,20,2025-05-27
1912,7,511,79,30,2025-06-22
1913,7,512,36,20,2025-06-30
1914,7,513,0,15,2025-06-30
1915,7,515,25,10,2025-06-27
1916,7,517,0,12,2025-05-30
1917,7,518,0,15,2025-06-30
1918,7,519,36,15,2025-06-13
1919,7,520,46,30,2025-06-28
1920,7,521,0,8,2025-05-19
1921,7,523,22,8,2025-06-05
1922,7,525,26,12,2025-06-27
1923,7,526,96,25,2025-06-24
1924,7,527,13,8,2025-05-22
1925,7,528,50,20,2025-05-22
1926,7,530,18,10,2025-06-30
1927,7,531,68,25,2025-06-25
1928,7,532,33,30,2025-06-04
1929,7,534,33,15,2025-06-28
1930,7,535,109,30,2025-05-29
1931,7,537,21,10,2025-05-28
1932,7,538,17,20,2025-06-11
1933,7,541,28,8,2025-06-29
1934,7,542,30,15,2025-05-27
1935,7,544,47,12,2025-06-08
1936,7,545,31,15,2025-06-20
1937,7,546,49,25,2025-06-27
1938,7,547,19,8,2025-06-28
1939,7,549,14,20,2025-06-08
1940,7,551,52,20,2025-06-14
1941,7,552,16,8,2025-06-29
1942,7,553,115,30,2025-06-29
1943,7,554,31,10,2025-06-27
1944,7,556,29,12,2025-06-06
1945,7,560,19,8,2025-06-24
1946,7,561,15,8,2025-06-18
1947,7,562,27,10,2025-05-27
1948,7,565,28,25,2025-05-17
1949,7,566,29,10,2025-06-27
1950,7,567,38,12,2025-05-27
1951,7,572,24,30,2025-06-01
1952,7,573,44,12,2025-06-20
1953,7,574,59,25,2025-05-18
1954,7,576,33,20,2025-06-11
1955,7,578,48,15,2025-06-30
1956,7,579,13,12,2025-05-27
1957,7,580,24,10,2025-06-25
1958,7,584,52,20,2025-05-31
1959,7,587,0,20,2025-05-21
1960,7,588,0,25,2025-05-17
1961,7,589,62,15,2025-06-28
1962,7,590,41,15,2025-06-18
1963,7,592,23,10,2025-06-27
1964,7,593,6,25,2025-05-21
1965,7,595,112,30,2025-06-20
1966,7,596,20,8,2025-05-22
1967,7,598,33,10,2025-05-25
1968,7,599,50,15,2025-06-13
1969,8,5,54,30,2025-06-05
1970,8,8,18,30,2025-06-28
1971,8,13,45,15,2025-06-02
1972,8,23,88,25,2025-06-27
1973,8,24,25,8,2025-06-10
1974,8,25,22,8,2025-06-26
1975,8,34,31,20,2025-05-27
1976,8,43,0,20,2025-05-30
1977,8,46,86,30,2025-06-29
1978,8,51,14,8,2025-06-13
1979,8,57,31,15,2025-06-08
1980,8,58,39,25,2025-05-31
1981,8,61,0,8,2025-06-28
1982,8,64,49,15,2025-06-05
1983,8,67,66,30,2025-06-14
1984,8,69,39,12,2025-05-31
1985,8,72,34,20,2025-06-16
1986,8,74,18,8,2025-06-05
1987,8,81,26,12,2025-06-29
1988,8,101,8,10,2025-06-28
1989,8,111,63,30,2025-06-05
1990,8,114,30,12,2025-06-29
1991,8,116,16,8,2025-06-30
1992,8,118,43,20,2025-06-11
1993,8,123,12,8,2025-06-25
1994,8,127,46,15,2025-06-21
1995,8,130,26,10,2025-06-23
1996,8,147,9,10,2025-06-12
1997,8,150,32,10,2025-05-20
1998,8,151,22,12,2025-06-27
1999,8,152,69,25,2025-05-19
2000,8,164,15,10,2025-06-16
2001,8,167,21,10,2025-06-30
2002,8,171,7,8,2025-05-29
2003,8,173,44,15,2025-06-28
2004,8,175,39,15,2025-06-10
2005,8,176,19,8,2025-06-07
2006,8,181,79,25,2025-05-23
2007,8,182,0,8,2025-06-28
2008,8,184,27,25,2025-05-26
2009,8,185,23,15,2025-06-01
2010,8,187,88,30,2025-05-23
2011,8,196,46,20,2025-06-29
2012,8,197,95,25,2025-05-19
2013,8,204,21,12,2025-05-21
2014,8,206,44,12,2025-05-18
2015,8,210,14,12,2025-06-28
2016,8,211,25,10,2025-05-17
2017,8,215,99,30,2025-06-28
2018,8,217,39,12,2025-06-17
2019,8,220,87,30,2025-05-31
2020,8,226,46,25,2025-05-19
2021,8,227,31,10,2025-06-07
2022,8,230,38,30,2025-05-16
2023,8,232,65,20,2025-06-29
2024,8,234,80,25,2025-06-23
2025,8,239,37,10,2025-06-08
2026,8,240,47,10,2025-05-26
2027,8,245,73,25,2025-05-30
2028,8,246,22,12,2025-06-08
2029,8,254,13,10,2025-06-07
2030,8,259,16,8,2025-06-30
2031,8,263,70,20,2025-06-28
2032,8,268,25,12,2025-06-19
2033,8,270,34,20,2025-05-29
2034,8,285,34,15,2025-06-16
2035,8,289,33,15,2025-05-29
2036,8,297,38,20,2025-06-30
2037,8,302,58,20,2025-05-28
2038,8,303,49,20,2025-06-21
2039,8,305,37,20,2025-06-05
2040,8,314,49,20,2025-06-29
2041,8,328,47,15,2025-06-29
2042,8,340,21,10,2025-06-05
2043,8,344,37,15,2025-05-23
2044,8,346,41,10,2025-05-27
2045,8,360,10,8,2025-06-18
2046,8,362,20,20,2025-05-17
2047,8,372,0,8,2025-05-19
2048,8,374,0,30,2025-05-22
2049,8,376,38,25,2025-05-20
2050,8,377,38,15,2025-05-26
2051,8,379,19,10,2025-06-21
2052,8,386,17,10,2025-06-16
2053,8,387,17,20,2025-06-12
2054,8,388,33,10,2025-06-24
2055,8,390,0,12,2025-06-30
2056,8,394,53,25,2025-05-22
2057,8,398,124,30,2025-06-09
2058,8,400,14,12,2025-05-25
2059,8,407,43,20,2025-06-03
2060,8,410,0,15,2025-06-19
2061,8,411,17,8,2025-06-01
2062,8,420,33,12,2025-06-28
2063,8,424,11,8,2025-06-20
2064,8,426,55,25,2025-06-24
2065,8,431,72,30,2025-06-13
2066,8,433,12,8,2025-06-28
2067,8,441,58,20,2025-06-25
2068,8,446,54,20,2025-06-30
2069,8,450,41,10,2025-06-04
2070,8,471,57,25,2025-06-27
2071,8,477,72,25,2025-06-14
2072,8,480,23,8,2025-06-05
2073,8,485,45,20,2025-06-28
2074,8,492,74,25,2025-06-05
2075,8,495,43,12,2025-05-20
2076,8,498,22,25,2025-06-02
2077,8,501,86,30,2025-06-28
2078,8,514,64,30,2025-06-30
2079,8,520,34,25,2025-06-14
2080,8,522,82,30,2025-05-26
2081,8,523,83,30,2025-06-17
2082,8,524,32,12,2025-06-05
2083,8,526,36,10,2025-06-26
2084,8,537,22,25,2025-06-12
2085,8,541,17,8,2025-06-30
2086,8,542,82,30,2025-06-30
2087,8,559,38,30,2025-06-27
2088,8,565,30,12,2025-05-20
2089,8,568,80,30,2025-06-28
2090,8,569,22,20,2025-05-25
2091,8,570,28,10,2025-06-24
2092,8,574,28,8,2025-06-27
2093,8,578,18,10,2025-06-23
2094,8,594,23,20,2025-06-28
2095,8,595,94,30,2025-06-26
2096,8,596,47,15,2025-06-25
2097,8,597,17,12,2025-06-27
2098,8,600,21,12,2025-06-27
