id,enrollment_id,session_date,status,minutes_late
10944,1095,2023-11-20,present,0
10945,1095,2023-12-14,present,0
10946,1095,2023-12-11,present,0
10947,1095,2024-05-13,present,0
10948,1095,2023-10-25,present,0
10949,1095,2024-03-25,present,0
10950,1095,2023-09-14,present,0
10951,1096,2025-06-16,present,0
10952,1096,2024-11-20,present,0
10953,1096,2025-03-24,present,0
10954,1096,2025-03-24,present,0
10955,1096,2025-03-11,present,0
10956,1096,2024-11-01,present,0
10957,1096,2025-05-29,present,0
10958,1096,2024-12-27,present,0
10959,1096,2025-04-14,present,0
10960,1096,2025-02-04,present,0
10961,1097,2025-05-29,present,0
10962,1097,2025-02-27,present,0
10963,1097,2025-01-29,present,0
10964,1097,2024-12-18,present,0
10965,1097,2024-12-03,present,0
10966,1097,2025-06-16,late,13
10967,1097,2025-05-30,present,0
10968,1097,2024-10-10,present,0
10969,1097,2024-12-18,present,0
10970,1097,2024-09-12,present,0
10971,1098,2023-04-26,present,0
10972,1098,2023-06-16,present,0
10973,1098,2022-12-07,present,0
10974,1098,2022-11-28,present,0
10975,1098,2023-02-13,present,0
10976,1098,2023-02-07,present,0
10977,1098,2023-03-06,present,0
10978,1098,2023-01-18,present,0
10979,1098,2023-04-24,present,0
10980,1098,2022-09-12,present,0
10981,1099,2025-01-31,present,0
10982,1099,2025-06-16,present,0
10983,1099,2024-09-11,present,0
10984,1099,2025-05-26,present,0
10985,1099,2025-04-08,present,0
10986,1099,2025-01-24,late,30
10987,1099,2025-04-21,present,0
10988,1099,2025-02-05,late,25
10989,1099,2025-05-09,present,0
10990,1099,2024-11-28,present,0
10991,1100,2022-11-14,present,0
10992,1100,2023-01-13,present,0
10993,1100,2022-10-03,present,0
10994,1100,2022-10-10,present,0
10995,1100,2023-01-16,late,29
10996,1100,2023-04-14,present,0
10997,1100,2023-05-05,present,0
10998,1100,2023-03-13,present,0
10999,1100,2022-12-14,present,0
11000,1100,2022-12-15,present,0
11001,1101,2024-03-19,present,0
11002,1101,2023-11-30,present,0
11003,1101,2024-06-12,present,0
11004,1101,2024-02-12,late,23
11005,1101,2024-03-27,present,0
11006,1101,2024-06-10,present,0
11007,1101,2023-12-04,present,0
11008,1101,2024-01-16,present,0
11009,1101,2024-03-29,present,0
11010,1101,2024-06-03,present,0
11011,1102,2024-01-17,present,0
11012,1102,2024-04-24,present,0
11013,1102,2024-01-05,present,0
11014,1102,2024-04-15,present,0
11015,1102,2023-11-22,late,28
11016,1102,2024-02-29,present,0
11017,1102,2024-04-29,present,0
11018,1102,2024-02-26,present,0
11019,1102,2023-11-08,present,0
11020,1102,2024-02-12,present,0
11021,1103,2023-01-25,present,0
11022,1103,2022-10-10,present,0
11023,1103,2023-06-20,present,0
11024,1103,2023-01-19,present,0
11025,1103,2023-01-26,present,0
11026,1103,2023-06-15,present,0
11027,1103,2022-12-05,present,0
11028,1103,2023-03-30,present,0
11029,1103,2022-10-13,present,0
11030,1103,2023-05-15,present,0
11031,1104,2023-04-25,excused,0
11032,1104,2023-05-29,present,0
11033,1104,2023-01-30,present,0
11034,1104,2023-02-16,late,17
11035,1104,2023-03-24,present,0
11036,1104,2023-02-06,present,0
11037,1104,2022-12-26,excused,0
11038,1104,2022-12-09,present,0
11039,1104,2023-05-10,present,0
11040,1104,2023-04-17,present,0
11041,1105,2023-10-25,present,0
11042,1105,2023-11-02,present,0
11043,1105,2024-06-03,present,0
11044,1105,2024-04-12,present,0
11045,1105,2024-05-27,present,0
11046,1105,2024-04-29,present,0
11047,1105,2023-10-13,present,0
11048,1105,2024-04-15,late,33
11049,1105,2023-10-04,present,0
11050,1105,2024-06-18,late,18
11051,1106,2024-02-06,present,0
11052,1106,2024-01-29,present,0
11053,1106,2023-10-16,present,0
11054,1106,2024-04-01,present,0
11055,1106,2024-03-04,present,0
11056,1106,2023-10-09,present,0
11057,1106,2023-11-03,present,0
11058,1106,2024-04-15,present,0
11059,1106,2024-06-06,present,0
11060,1106,2023-09-20,present,0
11061,1107,2024-12-09,present,0
11062,1107,2025-04-28,present,0
11063,1107,2024-11-01,present,0
11064,1107,2024-10-08,present,0
11065,1107,2024-11-15,present,0
11066,1107,2025-05-26,present,0
11067,1107,2025-03-24,present,0
11068,1107,2025-04-01,present,0
11069,1107,2025-01-01,present,0
11070,1107,2024-11-11,present,0
11071,1108,2024-11-11,present,0
11072,1108,2024-09-20,present,0
11073,1108,2024-12-27,present,0
11074,1108,2024-10-09,present,0
11075,1108,2025-03-24,present,0
11076,1108,2024-12-16,present,0
11077,1108,2025-02-18,present,0
11078,1108,2025-03-31,present,0
11079,1108,2024-11-11,present,0
11080,1108,2025-06-02,present,0
11081,1109,2022-11-10,present,0
11082,1109,2022-11-07,present,0
11083,1109,2022-11-17,present,0
11084,1109,2022-09-20,present,0
11085,1109,2023-05-15,present,0
11086,1109,2023-03-23,present,0
11087,1109,2023-06-19,present,0
11088,1109,2023-06-19,present,0
11089,1109,2023-01-12,present,0
11090,1109,2023-03-20,present,0
11091,1110,2022-11-18,present,0
11092,1110,2022-09-30,present,0
11093,1110,2023-01-06,present,0
11094,1110,2022-10-17,absent,0
11095,1110,2023-03-17,present,0
11096,1110,2022-12-19,present,0
11097,1110,2023-02-24,present,0
11098,1110,2023-01-16,present,0
11099,1110,2022-12-26,present,0
11100,1110,2023-05-19,present,0
11101,1111,2023-04-27,present,0
11102,1111,2023-06-09,present,0
11103,1111,2023-05-11,present,0
11104,1111,2023-04-25,present,0
11105,1111,2022-11-14,present,0
11106,1111,2022-09-26,present,0
11107,1111,2023-01-17,present,0
11108,1111,2022-12-21,present,0
11109,1111,2023-03-06,present,0
11110,1111,2022-12-23,present,0
11111,1112,2023-04-10,present,0
11112,1112,2022-09-28,present,0
11113,1112,2023-03-20,present,0
11114,1112,2022-12-19,present,0
11115,1112,2023-06-06,present,0
11116,1112,2022-10-31,present,0
11117,1112,2022-11-09,late,32
11118,1112,2023-03-09,present,0
11119,1112,2023-03-06,present,0
11120,1112,2023-06-12,present,0
11121,1113,2023-11-27,present,0
11122,1113,2024-06-10,absent,0
11123,1113,2023-10-02,excused,0
11124,1113,2024-04-01,late,32
11125,1113,2023-10-26,present,0
11126,1113,2023-09-25,present,0
11127,1113,2023-11-24,late,10
11128,1113,2024-02-19,absent,0
11129,1113,2023-09-21,present,0
11130,1113,2023-11-01,late,8
11131,1114,2022-10-10,present,0
11132,1114,2022-11-21,present,0
11133,1114,2022-10-05,present,0
11134,1114,2022-12-15,present,0
11135,1114,2023-03-27,present,0
11136,1114,2022-12-12,present,0
11137,1114,2023-05-01,present,0
11138,1114,2023-06-19,absent,0
11139,1114,2023-06-01,present,0
11140,1114,2023-05-22,present,0
11141,1115,2023-01-02,present,0
11142,1115,2023-04-18,present,0
11143,1115,2022-11-22,present,0
11144,1115,2023-01-16,present,0
11145,1115,2023-05-24,present,0
11146,1115,2022-12-26,present,0
11147,1115,2022-12-05,present,0
11148,1115,2022-10-03,present,0
11149,1115,2023-03-28,present,0
11150,1115,2022-11-24,present,0
11151,1116,2022-11-21,present,0
11152,1116,2022-12-12,present,0
11153,1116,2023-02-23,present,0
11154,1116,2023-01-17,present,0
11155,1116,2022-12-14,present,0
11156,1116,2023-04-21,present,0
11157,1116,2023-04-10,excused,0
11158,1116,2023-03-28,late,31
11159,1116,2023-02-02,present,0
11160,1116,2023-05-12,present,0
11161,1117,2023-03-03,present,0
11162,1117,2023-05-25,present,0
11163,1117,2023-05-01,present,0
11164,1117,2023-06-12,present,0
11165,1117,2022-11-09,present,0
11166,1117,2023-03-06,late,29
11167,1117,2023-03-21,present,0
11168,1117,2022-11-21,present,0
11169,1117,2023-05-29,present,0
11170,1117,2023-02-10,present,0
11171,1118,2024-01-29,late,31
11172,1118,2023-11-02,present,0
11173,1118,2023-09-29,present,0
11174,1118,2023-10-09,present,0
11175,1118,2023-09-15,present,0
11176,1118,2023-12-08,present,0
11177,1118,2023-12-04,present,0
11178,1118,2024-04-23,present,0
11179,1118,2023-09-11,present,0
11180,1118,2024-02-26,present,0
11181,1119,2025-01-10,present,0
11182,1119,2025-02-17,present,0
11183,1119,2024-09-19,present,0
11184,1119,2024-12-16,present,0
11185,1119,2024-10-24,late,26
11186,1119,2025-04-28,present,0
11187,1119,2025-03-28,excused,0
11188,1119,2025-05-15,present,0
11189,1119,2024-09-10,present,0
11190,1119,2025-06-19,present,0
11191,1120,2024-03-04,present,0
11192,1120,2023-10-18,present,0
11193,1120,2024-02-13,present,0
11194,1120,2023-11-09,present,0
11195,1120,2024-04-23,present,0
11196,1120,2024-02-19,present,0
11197,1120,2024-01-22,present,0
11198,1120,2024-01-22,present,0
11199,1120,2024-02-23,present,0
11200,1120,2023-10-16,present,0
11201,1121,2022-12-23,present,0
11202,1121,2023-03-27,present,0
11203,1121,2022-12-26,excused,0
11204,1121,2022-09-26,present,0
11205,1121,2022-10-03,present,0
11206,1121,2023-06-19,present,0
11207,1121,2022-12-01,present,0
11208,1121,2023-05-01,present,0
11209,1121,2023-01-16,present,0
11210,1121,2022-10-12,present,0
11211,1122,2024-10-21,present,0
11212,1122,2024-12-24,present,0
11213,1122,2024-12-19,present,0
11214,1122,2024-12-24,absent,0
11215,1122,2025-02-13,present,0
11216,1122,2024-12-30,present,0
11217,1122,2024-10-18,present,0
11218,1122,2024-09-23,present,0
11219,1122,2024-11-15,present,0
11220,1122,2025-06-06,present,0
11221,1123,2024-01-15,present,0
11222,1123,2023-12-11,present,0
11223,1123,2024-01-17,late,25
11224,1123,2024-01-31,present,0
11225,1123,2024-02-07,present,0
11226,1123,2024-04-30,present,0
11227,1123,2024-05-27,present,0
11228,1123,2023-11-03,present,0
11229,1123,2024-06-19,present,0
11230,1123,2023-12-05,present,0
11231,1124,2025-06-09,present,0
11232,1124,2024-11-04,present,0
11233,1124,2025-02-10,present,0
11234,1124,2025-01-15,present,0
11235,1124,2024-11-26,present,0
11236,1124,2024-10-11,excused,0
11237,1124,2025-05-30,present,0
11238,1124,2025-05-16,present,0
11239,1124,2024-11-11,present,0
11240,1124,2025-01-06,present,0
11241,1125,2024-04-08,late,21
11242,1125,2024-01-04,present,0
11243,1125,2024-05-21,present,0
11244,1125,2024-01-10,present,0
11245,1125,2024-05-17,present,0
11246,1125,2023-09-19,late,9
11247,1125,2024-03-05,present,0
11248,1125,2024-04-01,present,0
11249,1125,2024-05-21,present,0
11250,1125,2024-03-04,present,0
11251,1126,2024-04-11,present,0
11252,1126,2024-04-05,present,0
11253,1126,2023-12-27,present,0
11254,1126,2024-01-29,present,0
11255,1126,2023-11-13,present,0
11256,1126,2023-12-20,present,0
11257,1126,2024-06-05,present,0
11258,1126,2023-12-20,present,0
11259,1126,2023-11-27,present,0
11260,1126,2024-03-11,present,0
11261,1127,2023-01-12,present,0
11262,1127,2023-03-06,present,0
11263,1127,2022-10-03,present,0
11264,1127,2023-05-24,present,0
11265,1127,2023-06-05,present,0
11266,1127,2023-01-02,present,0
11267,1127,2023-02-14,present,0
11268,1127,2022-09-14,present,0
11269,1127,2023-02-08,present,0
11270,1127,2022-12-14,present,0
11271,1128,2025-04-01,present,0
11272,1128,2024-10-08,present,0
11273,1128,2025-05-22,present,0
11274,1128,2025-04-29,late,20
11275,1128,2024-10-08,present,0
11276,1128,2024-10-11,present,0
11277,1128,2024-10-02,present,0
11278,1128,2025-01-20,present,0
11279,1128,2025-01-22,present,0
11280,1128,2025-05-09,present,0
11281,1129,2024-12-04,present,0
11282,1129,2025-05-30,present,0
11283,1129,2025-01-23,absent,0
11284,1129,2025-05-26,present,0
11285,1129,2024-09-12,present,0
11286,1129,2025-03-17,present,0
11287,1129,2024-12-12,present,0
11288,1129,2024-12-16,present,0
11289,1129,2025-06-04,present,0
11290,1129,2024-11-26,present,0
11291,1130,2022-09-22,present,0
11292,1130,2023-01-24,present,0
11293,1130,2023-03-28,present,0
11294,1130,2023-05-26,present,0
11295,1130,2023-02-06,present,0
11296,1130,2022-12-21,present,0
11297,1130,2023-02-20,present,0
11298,1130,2023-02-09,present,0
11299,1130,2023-05-01,present,0
11300,1130,2022-12-06,present,0
11301,1131,2023-03-24,present,0
11302,1131,2022-12-27,present,0
11303,1131,2022-09-19,present,0
11304,1131,2023-04-24,present,0
11305,1131,2022-09-19,present,0
11306,1131,2023-03-30,present,0
11307,1131,2022-12-26,late,32
11308,1131,2022-12-19,present,0
11309,1131,2022-12-08,absent,0
11310,1131,2023-05-24,present,0
11311,1132,2023-11-09,present,0
11312,1132,2023-11-21,late,31
11313,1132,2024-05-20,late,19
11314,1132,2024-01-29,late,26
11315,1132,2024-06-03,present,0
11316,1132,2023-10-23,present,0
11317,1132,2023-10-24,present,0
11318,1132,2023-12-12,present,0
11319,1132,2023-12-08,present,0
11320,1132,2023-10-16,late,17
11321,1133,2025-02-05,present,0
11322,1133,2025-03-17,present,0
11323,1133,2025-03-24,present,0
11324,1133,2025-04-08,present,0
11325,1133,2025-04-09,present,0
11326,1133,2025-03-11,present,0
11327,1133,2024-11-04,present,0
11328,1133,2024-09-12,present,0
11329,1133,2025-03-17,present,0
11330,1133,2025-02-27,present,0
11331,1134,2022-10-10,present,0
11332,1134,2023-05-18,present,0
11333,1134,2023-03-29,present,0
11334,1134,2023-02-23,present,0
11335,1134,2023-03-06,present,0
11336,1134,2023-06-19,present,0
11337,1134,2023-01-09,present,0
11338,1134,2022-11-16,present,0
11339,1134,2023-04-28,present,0
11340,1134,2023-01-02,present,0
11341,1135,2024-04-08,present,0
11342,1135,2023-12-15,present,0
11343,1135,2023-11-13,present,0
11344,1135,2023-12-06,present,0
11345,1135,2024-06-17,present,0
11346,1135,2024-01-15,late,29
11347,1135,2024-05-10,present,0
11348,1135,2024-03-18,present,0
11349,1135,2024-02-19,present,0
11350,1135,2023-10-23,present,0
11351,1136,2025-03-31,present,0
11352,1136,2025-04-10,present,0
11353,1136,2025-02-03,present,0
11354,1136,2025-03-17,present,0
11355,1136,2024-11-25,present,0
11356,1136,2024-09-13,present,0
11357,1136,2025-03-31,present,0
11358,1136,2024-09-19,present,0
11359,1136,2024-11-04,present,0
11360,1136,2024-09-23,absent,0
11361,1137,2025-01-09,present,0
11362,1137,2024-09-16,present,0
11363,1137,2024-10-23,present,0
11364,1137,2024-12-09,present,0
11365,1137,2025-03-13,present,0
11366,1137,2024-11-25,present,0
11367,1137,2025-06-02,late,26
11368,1137,2025-03-07,present,0
11369,1137,2024-10-18,present,0
11370,1137,2025-03-06,late,30
11371,1138,2023-11-06,present,0
11372,1138,2024-02-14,present,0
11373,1138,2024-06-07,present,0
11374,1138,2023-12-07,present,0
11375,1138,2024-01-08,present,0
11376,1138,2024-03-04,present,0
11377,1138,2024-02-12,present,0
11378,1138,2024-04-29,present,0
11379,1138,2023-10-09,present,0
11380,1138,2023-10-18,present,0
11381,1139,2022-12-21,present,0
11382,1139,2022-11-28,present,0
11383,1139,2023-04-10,excused,0
11384,1139,2022-09-12,present,0
11385,1139,2023-01-12,present,0
11386,1139,2023-02-07,absent,0
11387,1139,2023-06-19,absent,0
11388,1139,2023-05-17,present,0
11389,1139,2023-01-02,excused,0
11390,1139,2022-10-12,present,0
11391,1140,2022-12-12,present,0
11392,1140,2023-05-31,present,0
11393,1140,2023-05-08,present,0
11394,1140,2023-02-01,present,0
11395,1140,2023-05-08,present,0
11396,1140,2022-10-24,present,0
11397,1140,2023-06-20,present,0
11398,1140,2022-12-09,present,0
11399,1140,2022-09-15,present,0
11400,1140,2022-10-10,present,0
11401,1141,2023-12-04,present,0
11402,1141,2023-12-21,present,0
11403,1141,2024-04-01,present,0
11404,1141,2023-10-30,present,0
11405,1141,2023-11-01,present,0
11406,1141,2023-09-13,late,29
11407,1141,2023-11-06,present,0
11408,1141,2023-09-29,present,0
11409,1141,2024-04-08,present,0
11410,1141,2023-09-20,present,0
11411,1142,2024-01-01,present,0
11412,1142,2023-10-30,present,0
11413,1142,2024-02-26,present,0
11414,1142,2024-05-06,present,0
11415,1142,2023-11-24,present,0
11416,1142,2024-01-11,present,0
11417,1142,2023-10-09,present,0
11418,1142,2023-11-27,present,0
11419,1142,2023-12-14,present,0
11420,1142,2024-06-10,present,0
11421,1143,2024-04-29,present,0
11422,1143,2023-09-21,present,0
11423,1143,2024-05-13,absent,0
11424,1143,2024-05-27,present,0
11425,1143,2024-06-04,present,0
11426,1143,2024-02-01,present,0
11427,1143,2023-10-02,present,0
11428,1143,2024-05-06,present,0
11429,1143,2023-10-09,present,0
11430,1143,2024-02-23,present,0
11431,1144,2023-12-18,present,0
11432,1144,2024-06-06,present,0
11433,1144,2024-01-25,present,0
11434,1144,2023-09-25,present,0
11435,1144,2024-03-20,present,0
11436,1144,2024-01-01,present,0
11437,1144,2024-04-03,present,0
11438,1144,2023-11-21,excused,0
11439,1144,2023-10-25,present,0
11440,1144,2023-09-19,late,16
11441,1145,2025-01-06,present,0
11442,1145,2025-04-08,present,0
11443,1145,2025-05-19,present,0
11444,1145,2025-04-09,present,0
11445,1145,2024-11-19,present,0
11446,1145,2024-09-26,present,0
11447,1145,2024-09-16,present,0
11448,1145,2025-06-20,present,0
11449,1145,2025-02-03,present,0
11450,1145,2025-04-22,present,0
11451,1146,2023-06-20,late,30
11452,1146,2022-09-19,present,0
11453,1146,2022-09-26,present,0
11454,1146,2023-06-19,present,0
11455,1146,2022-12-12,present,0
11456,1146,2022-12-05,present,0
11457,1146,2022-09-19,present,0
11458,1146,2022-09-26,present,0
11459,1146,2023-01-19,present,0
11460,1146,2022-10-04,present,0
11461,1147,2024-04-10,present,0
11462,1147,2024-04-01,present,0
11463,1147,2024-05-06,present,0
11464,1147,2024-01-29,present,0
11465,1147,2023-09-21,present,0
11466,1147,2024-05-01,late,13
11467,1147,2024-02-05,present,0
11468,1147,2024-06-13,present,0
11469,1147,2023-12-28,present,0
11470,1147,2024-05-24,present,0
11471,1148,2024-04-08,present,0
11472,1148,2024-03-15,present,0
11473,1148,2024-01-01,present,0
11474,1148,2023-10-02,present,0
11475,1148,2023-12-11,present,0
11476,1148,2023-11-22,present,0
11477,1148,2024-05-23,present,0
11478,1148,2023-09-13,present,0
11479,1148,2023-10-02,present,0
11480,1148,2024-05-27,present,0
11481,1149,2025-05-01,present,0
11482,1149,2024-11-11,present,0
11483,1149,2025-04-07,present,0
11484,1149,2025-05-26,late,14
11485,1149,2025-03-17,late,5
11486,1149,2024-12-16,present,0
11487,1149,2025-02-12,present,0
11488,1149,2025-02-07,present,0
11489,1149,2025-01-06,present,0
11490,1149,2025-06-16,absent,0
11491,1150,2023-12-11,present,0
11492,1150,2024-02-26,present,0
11493,1150,2023-11-06,present,0
11494,1150,2024-01-11,present,0
11495,1150,2023-09-28,present,0
11496,1150,2024-02-15,present,0
11497,1150,2024-06-05,present,0
11498,1150,2024-02-05,present,0
11499,1150,2024-06-11,present,0
11500,1150,2024-04-16,present,0
11501,1151,2022-11-09,present,0
11502,1151,2022-09-12,absent,0
11503,1151,2023-01-30,present,0
11504,1151,2023-05-22,present,0
11505,1151,2022-11-01,present,0
11506,1151,2022-12-02,present,0
11507,1151,2022-09-14,present,0
11508,1151,2023-06-05,present,0
11509,1151,2023-05-12,late,14
11510,1151,2022-09-09,absent,0
11511,1152,2023-09-14,present,0
11512,1152,2024-05-13,present,0
11513,1152,2023-12-04,present,0
11514,1152,2024-04-25,present,0
11515,1152,2024-04-16,present,0
11516,1152,2024-05-06,present,0
11517,1152,2023-12-05,present,0
11518,1152,2023-10-02,present,0
11519,1152,2023-09-21,present,0
11520,1152,2024-04-22,present,0
11521,1153,2023-01-18,present,0
11522,1153,2023-06-12,present,0
11523,1153,2022-12-22,present,0
11524,1153,2023-05-18,present,0
11525,1153,2023-04-11,present,0
11526,1153,2022-09-09,present,0
11527,1153,2023-05-08,present,0
11528,1153,2023-05-26,present,0
11529,1153,2023-05-23,late,22
11530,1153,2023-03-20,late,27
11531,1154,2024-11-28,present,0
11532,1154,2024-10-21,present,0
11533,1154,2025-04-24,present,0
11534,1154,2024-11-28,present,0
11535,1154,2025-01-14,present,0
11536,1154,2025-03-10,present,0
11537,1154,2025-01-06,present,0
11538,1154,2025-05-14,present,0
11539,1154,2025-02-26,present,0
11540,1154,2025-01-28,present,0
11541,1155,2023-01-12,present,0
11542,1155,2022-11-28,present,0
11543,1155,2023-05-26,present,0
11544,1155,2022-09-20,present,0
11545,1155,2023-05-15,absent,0
11546,1155,2023-01-24,present,0
11547,1155,2023-03-22,present,0
11548,1155,2023-06-05,late,35
11549,1155,2023-02-17,present,0
11550,1155,2023-06-19,present,0
11551,1156,2024-10-07,present,0
11552,1156,2025-03-20,present,0
11553,1156,2025-03-10,present,0
11554,1156,2024-09-19,present,0
11555,1156,2025-02-25,present,0
11556,1156,2025-03-11,present,0
11557,1156,2024-11-11,present,0
11558,1156,2025-03-04,present,0
11559,1156,2025-02-10,present,0
11560,1156,2024-12-05,present,0
11561,1157,2022-10-19,present,0
11562,1157,2023-06-07,present,0
11563,1157,2023-05-29,late,18
11564,1157,2022-10-05,present,0
11565,1157,2022-12-05,present,0
11566,1157,2023-05-19,present,0
11567,1157,2023-03-13,present,0
11568,1157,2022-12-05,present,0
11569,1157,2023-05-03,absent,0
11570,1157,2023-02-07,late,25
11571,1158,2022-10-31,present,0
11572,1158,2022-10-18,present,0
11573,1158,2023-01-02,absent,0
11574,1158,2023-03-10,excused,0
11575,1158,2023-02-23,present,0
11576,1158,2022-10-27,absent,0
11577,1158,2023-06-01,present,0
11578,1158,2023-04-27,present,0
11579,1158,2023-04-03,present,0
11580,1158,2023-04-24,present,0
11581,1159,2025-01-02,present,0
11582,1159,2024-10-21,present,0
11583,1159,2025-02-04,present,0
11584,1159,2025-05-05,present,0
11585,1159,2025-04-03,absent,0
11586,1159,2024-09-16,absent,0
11587,1159,2025-06-18,present,0
11588,1159,2024-11-06,present,0
11589,1159,2025-01-13,present,0
11590,1159,2025-02-14,present,0
11591,1160,2023-04-20,excused,0
11592,1160,2023-01-06,present,0
11593,1160,2022-10-13,present,0
11594,1160,2023-03-02,present,0
11595,1160,2022-12-21,present,0
11596,1160,2022-09-28,late,22
11597,1160,2022-10-13,present,0
11598,1160,2023-05-17,present,0
11599,1160,2023-03-09,present,0
11600,1160,2023-01-25,present,0
11601,1161,2024-04-15,present,0
11602,1161,2024-05-20,present,0
11603,1161,2024-01-12,present,0
11604,1161,2023-12-11,present,0
11605,1161,2023-11-08,present,0
11606,1161,2023-10-11,present,0
11607,1161,2024-02-26,present,0
11608,1161,2024-05-13,present,0
11609,1161,2024-01-16,present,0
11610,1161,2024-05-16,present,0
11611,1162,2023-11-20,present,0
11612,1162,2024-02-06,present,0
11613,1162,2024-03-18,present,0
11614,1162,2024-05-23,present,0
11615,1162,2024-01-15,present,0
11616,1162,2023-11-07,present,0
11617,1162,2024-03-25,present,0
11618,1162,2023-10-24,present,0
11619,1162,2024-01-22,present,0
11620,1162,2023-10-16,present,0
11621,1163,2023-05-17,present,0
11622,1163,2022-12-21,present,0
11623,1163,2023-03-23,present,0
11624,1163,2023-05-15,present,0
11625,1163,2022-11-07,present,0
11626,1163,2022-10-20,present,0
11627,1163,2023-06-15,present,0
11628,1163,2023-05-16,present,0
11629,1163,2023-06-02,present,0
11630,1163,2023-01-02,late,7
11631,1164,2024-10-28,late,15
11632,1164,2024-09-25,late,20
11633,1164,2025-04-09,present,0
11634,1164,2025-02-17,present,0
11635,1164,2025-05-15,present,0
11636,1164,2024-12-20,present,0
11637,1164,2025-03-25,present,0
11638,1164,2024-10-31,present,0
11639,1164,2024-09-12,present,0
11640,1164,2024-09-30,present,0
11641,1165,2024-10-17,absent,0
11642,1165,2025-03-17,present,0
11643,1165,2025-03-27,present,0
11644,1165,2024-11-06,present,0
11645,1165,2025-04-11,absent,0
11646,1165,2025-02-21,present,0
11647,1165,2024-09-16,absent,0
11648,1165,2025-05-19,present,0
11649,1165,2024-11-22,present,0
11650,1165,2025-04-21,excused,0
11651,1166,2023-01-19,absent,0
11652,1166,2023-01-19,present,0
11653,1166,2022-12-01,present,0
11654,1166,2023-01-31,present,0
11655,1166,2023-06-16,present,0
11656,1166,2023-04-03,present,0
11657,1166,2022-09-26,present,0
11658,1166,2023-03-10,present,0
11659,1166,2023-06-14,present,0
11660,1166,2023-05-19,present,0
11661,1167,2024-01-30,present,0
11662,1167,2024-02-26,present,0
11663,1167,2023-12-26,absent,0
11664,1167,2024-04-12,present,0
11665,1167,2023-10-23,present,0
11666,1167,2023-11-13,present,0
11667,1167,2024-03-18,present,0
11668,1167,2023-12-27,present,0
11669,1167,2024-05-13,present,0
11670,1167,2024-06-13,absent,0
11671,1168,2023-03-20,present,0
11672,1168,2022-10-17,present,0
11673,1168,2022-11-07,present,0
11674,1168,2022-11-07,absent,0
11675,1168,2023-03-22,present,0
11676,1168,2023-03-22,present,0
11677,1168,2023-03-09,absent,0
11678,1168,2022-10-24,present,0
11679,1168,2023-05-22,present,0
11680,1168,2022-09-16,late,33
11681,1169,2024-10-28,present,0
11682,1169,2025-03-24,present,0
11683,1169,2024-10-07,present,0
11684,1169,2025-03-26,present,0
11685,1169,2025-03-25,present,0
11686,1169,2024-12-30,present,0
11687,1169,2025-05-06,present,0
11688,1169,2024-12-30,absent,0
11689,1169,2025-06-04,present,0
11690,1169,2025-01-20,present,0
11691,1170,2023-04-21,present,0
11692,1170,2023-05-05,present,0
11693,1170,2023-04-03,present,0
11694,1170,2023-04-17,present,0
11695,1170,2023-03-02,present,0
11696,1170,2022-12-26,present,0
11697,1170,2023-03-02,present,0
11698,1170,2023-04-04,present,0
11699,1170,2023-02-27,present,0
11700,1170,2023-02-02,present,0
11701,1171,2025-04-28,excused,0
11702,1171,2025-04-30,present,0
11703,1171,2024-12-13,present,0
11704,1171,2024-12-02,absent,0
11705,1171,2024-10-21,present,0
11706,1171,2024-10-02,present,0
11707,1171,2025-02-10,present,0
11708,1171,2025-02-03,present,0
11709,1171,2024-12-16,present,0
11710,1171,2024-09-23,present,0
11711,1172,2023-11-20,excused,0
11712,1172,2024-02-22,present,0
11713,1172,2023-09-27,present,0
11714,1172,2023-11-06,present,0
11715,1172,2024-03-19,absent,0
11716,1172,2024-04-18,present,0
11717,1172,2024-04-19,present,0
11718,1172,2024-05-20,present,0
11719,1172,2024-04-19,present,0
11720,1172,2024-03-25,present,0
11721,1173,2023-01-02,present,0
11722,1173,2023-03-28,present,0
11723,1173,2023-04-03,present,0
11724,1173,2022-12-16,present,0
11725,1173,2022-12-27,present,0
11726,1173,2022-11-29,present,0
11727,1173,2022-11-10,present,0
11728,1173,2023-05-22,present,0
11729,1173,2022-10-12,present,0
11730,1173,2023-04-11,present,0
11731,1174,2023-03-27,present,0
11732,1174,2022-12-26,present,0
11733,1174,2022-09-09,present,0
11734,1174,2023-05-22,present,0
11735,1174,2023-04-10,present,0
11736,1174,2023-05-22,present,0
11737,1174,2023-05-15,present,0
11738,1174,2023-03-17,present,0
11739,1174,2023-05-22,present,0
11740,1174,2023-03-29,present,0
11741,1175,2024-12-13,present,0
11742,1175,2024-12-04,present,0
11743,1175,2024-10-30,present,0
11744,1175,2024-12-17,present,0
11745,1175,2025-04-02,present,0
11746,1175,2025-02-13,present,0
11747,1175,2025-01-08,present,0
11748,1175,2025-02-21,present,0
11749,1175,2025-02-12,present,0
11750,1175,2024-11-25,present,0
11751,1176,2023-11-24,present,0
11752,1176,2023-09-19,present,0
11753,1176,2023-12-08,present,0
11754,1176,2023-10-09,present,0
11755,1176,2023-12-04,absent,0
11756,1176,2024-04-15,present,0
11757,1176,2023-11-08,present,0
11758,1176,2024-05-08,absent,0
11759,1176,2023-12-11,present,0
11760,1176,2024-01-15,late,30
11761,1177,2023-03-23,present,0
11762,1177,2022-10-03,present,0
