id,student_id,course_id,enrolled_on,status,final_grade,grade_band,attendance_rate
983,349,293,2022-09-09,withdrawn,6.86,Bien,0.90
984,350,73,2023-09-09,completed,6.94,Bien,1.00
985,350,94,2023-09-09,completed,7.04,Notable,1.00
986,350,264,2023-09-09,completed,7.59,Notable,1.00
987,350,25,2023-09-09,completed,6.56,Bien,1.00
988,351,274,2024-09-09,completed,5.34,Aprobado,1.00
989,351,205,2022-09-09,completed,6.62,Bien,0.90
990,351,42,2024-09-09,completed,4.99,Suspenso,0.80
991,351,292,2024-09-09,completed,5.74,Aprobado,0.90
992,351,232,2024-09-09,in_progress,,,0.70
993,352,288,2024-09-09,completed,6.06,Bien,0.80
994,352,156,2022-09-09,completed,4.86,Suspenso,0.90
995,352,130,2023-09-09,completed,3.18,Suspenso,1.00
996,352,114,2024-09-09,completed,7.13,Notable,0.90
997,353,70,2022-09-09,completed,5.76,Aprobado,0.90
998,353,21,2024-09-09,repeated,6.54,Bien,0.70
999,353,184,2022-09-09,in_progress,,,0.80
1000,354,36,2023-09-09,completed,5.08,Aprobado,1.00
1001,354,22,2024-09-09,withdrawn,7.02,Notable,0.90
1002,354,222,2024-09-09,completed,6.00,Bien,1.00
1003,354,33,2024-09-09,completed,6.94,Bien,1.00
1004,354,116,2022-09-09,completed,6.78,Bien,1.00
1005,355,238,2024-09-09,completed,6.78,Bien,0.90
1006,355,10,2022-09-09,completed,5.60,Aprobado,0.70
1007,356,118,2024-09-09,completed,6.76,Bien,1.00
1008,356,192,2022-09-09,completed,8.23,Notable,1.00
1009,356,159,2023-09-09,completed,7.26,Notable,1.00
1010,357,101,2022-09-09,completed,8.44,Notable,1.00
1011,357,162,2024-09-09,completed,8.08,Notable,1.00
1012,357,146,2024-09-09,completed,3.80,Suspenso,1.00
1013,358,67,2022-09-09,completed,6.72,Bien,0.70
1014,358,252,2023-09-09,completed,4.97,Suspenso,0.70
1015,358,282,2023-09-09,completed,3.74,Suspenso,1.00
1016,358,81,2024-09-09,completed,5.48,Aprobado,0.80
1017,358,30,2023-09-09,completed,9.07,Sobresaliente,0.90
1018,359,142,2024-09-09,completed,7.26,Notable,0.90
1019,359,210,2023-09-09,completed,5.99,Aprobado,1.00
1020,359,189,2024-09-09,completed,4.66,Suspenso,1.00
1021,360,278,2023-09-09,completed,5.88,Aprobado,0.90
1022,360,110,2024-09-09,completed,5.12,Aprobado,1.00
1023,360,9,2024-09-09,completed,7.16,Notable,1.00
1024,360,164,2024-09-09,in_progress,,,0.90
1025,361,33,2024-09-09,completed,5.37,Aprobado,0.80
1026,361,116,2022-09-09,withdrawn,5.68,Aprobado,0.90
1027,361,22,2024-09-09,completed,4.44,Suspenso,0.80
1028,361,36,2023-09-09,in_progress,,,0.80
1029,362,66,2023-09-09,completed,7.15,Notable,1.00
1030,362,127,2023-09-09,completed,5.99,Aprobado,1.00
1031,363,113,2022-09-09,completed,4.80,Suspenso,1.00
1032,363,62,2022-09-09,completed,5.74,Aprobado,0.90
1033,363,296,2024-09-09,in_progress,,,1.00
1034,364,292,2024-09-09,completed,4.79,Suspenso,0.90
1035,364,274,2024-09-09,in_progress,,,0.80
1036,364,151,2023-09-09,completed,8.28,Notable,1.00
1037,365,111,2022-09-09,completed,8.71,Notable,1.00
1038,365,26,2024-09-09,completed,6.15,Bien,1.00
1039,365,35,2023-09-09,completed,8.85,Notable,1.00
1040,365,95,2024-09-09,completed,9.08,Sobresaliente,1.00
1041,365,235,2022-09-09,completed,7.80,Notable,1.00
1042,366,225,2023-09-09,completed,4.26,Suspenso,1.00
1043,366,287,2022-09-09,withdrawn,4.73,Suspenso,1.00
1044,366,142,2024-09-09,in_progress,,,0.70
1045,366,210,2023-09-09,in_progress,,,0.80
1046,367,51,2023-09-09,in_progress,,,0.80
1047,367,280,2024-09-09,completed,2.30,Suspenso,0.80
1048,367,276,2023-09-09,withdrawn,2.22,Suspenso,0.80
1049,367,258,2024-09-09,completed,1.45,Suspenso,1.00
1050,367,28,2022-09-09,completed,2.69,Suspenso,0.80
1051,368,183,2024-09-09,completed,7.83,Notable,1.00
1052,368,286,2024-09-09,completed,7.47,Notable,1.00
1053,368,223,2023-09-09,completed,5.42,Aprobado,1.00
1054,368,3,2022-09-09,in_progress,,,1.00
1055,368,55,2022-09-09,completed,8.54,Notable,1.00
1056,369,88,2022-09-09,completed,9.39,Sobresaliente,1.00
1057,369,175,2022-09-09,completed,5.95,Aprobado,1.00
1058,369,78,2024-09-09,completed,7.58,Notable,1.00
1059,371,240,2024-09-09,completed,5.44,Aprobado,0.90
1060,371,102,2023-09-09,completed,5.90,Aprobado,1.00
1061,371,11,2024-09-09,completed,6.14,Bien,1.00
1062,371,24,2023-09-09,completed,6.92,Bien,1.00
1063,372,284,2024-09-09,completed,4.48,Suspenso,0.90
1064,372,71,2022-09-09,in_progress,,,0.80
1065,372,209,2022-09-09,completed,4.51,Suspenso,0.90
1066,373,245,2023-09-09,completed,7.60,Notable,1.00
1067,373,93,2024-09-09,completed,6.98,Bien,1.00
1068,373,249,2023-09-09,completed,8.36,Notable,1.00
1069,374,199,2023-09-09,completed,3.58,Suspenso,0.60
1070,374,239,2024-09-09,completed,3.56,Suspenso,0.80
1071,374,246,2023-09-09,completed,4.70,Suspenso,0.90
1072,375,227,2024-09-09,completed,6.84,Bien,0.90
1073,375,150,2022-09-09,completed,6.94,Bien,0.80
1074,375,202,2024-09-09,completed,5.89,Aprobado,0.80
1075,376,143,2022-09-09,completed,7.13,Notable,1.00
1076,376,234,2022-09-09,completed,7.58,Notable,1.00
1077,376,155,2023-09-09,completed,7.52,Notable,1.00
1078,377,105,2024-09-09,completed,7.08,Notable,0.90
1079,377,46,2024-09-09,completed,6.00,Bien,0.90
1080,377,148,2023-09-09,in_progress,,,1.00
1081,378,282,2023-09-09,completed,8.05,Notable,1.00
1082,378,67,2022-09-09,completed,7.14,Notable,1.00
1083,379,283,2022-09-09,completed,4.14,Suspenso,0.70
1084,379,64,2022-09-09,completed,1.42,Suspenso,0.70
1085,380,156,2022-09-09,withdrawn,7.64,Notable,1.00
1086,380,114,2024-09-09,completed,7.82,Notable,1.00
1087,380,288,2024-09-09,completed,6.09,Bien,1.00
1088,380,130,2023-09-09,in_progress,,,1.00
1089,381,228,2023-09-09,repeated,5.64,Aprobado,0.80
1090,382,17,2023-09-09,completed,8.11,Notable,0.80
1091,382,80,2023-09-09,withdrawn,3.28,Suspenso,1.00
1092,383,262,2022-09-09,completed,7.23,Notable,0.70
1093,383,121,2023-09-09,completed,6.94,Bien,0.80
1094,383,190,2023-09-09,completed,5.54,Aprobado,1.00
1095,384,45,2023-09-09,repeated,5.23,Aprobado,0.90
1096,384,237,2024-09-09,completed,5.00,Aprobado,1.00
1097,385,297,2024-09-09,completed,6.26,Bien,1.00
1098,385,163,2022-09-09,completed,5.04,Aprobado,1.00
1099,385,128,2024-09-09,in_progress,,,1.00
1100,385,48,2022-09-09,completed,7.46,Notable,1.00
1101,386,300,2023-09-09,completed,7.56,Notable,1.00
1102,386,231,2023-09-09,completed,6.04,Bien,1.00
1103,387,234,2022-09-09,completed,6.01,Bien,1.00
1104,387,143,2022-09-09,completed,7.61,Notable,0.80
1105,387,155,2023-09-09,completed,5.65,Aprobado,1.00
1106,388,148,2023-09-09,withdrawn,6.00,Bien,1.00
1107,388,46,2024-09-09,completed,9.02,Sobresaliente,1.00
1108,388,105,2024-09-09,in_progress,,,1.00
1109,389,289,2022-09-09,repeated,8.00,Notable,1.00
1110,389,57,2022-09-09,repeated,5.64,Aprobado,0.90
1111,389,76,2022-09-09,completed,5.10,Aprobado,1.00
1112,390,13,2022-09-09,completed,5.68,Aprobado,1.00
1113,390,215,2023-09-09,completed,7.62,Notable,0.70
1114,391,76,2022-09-09,completed,6.45,Bien,0.90
1115,391,289,2022-09-09,completed,5.24,Aprobado,1.00
1116,391,57,2022-09-09,completed,7.24,Notable,0.90
1117,391,256,2022-09-09,completed,4.44,Suspenso,1.00
1118,392,181,2023-09-09,completed,6.75,Bien,1.00
1119,392,168,2024-09-09,completed,6.52,Bien,0.90
1120,393,278,2023-09-09,in_progress,,,1.00
1121,393,281,2022-09-09,completed,7.18,Notable,0.90
1122,394,240,2024-09-09,completed,6.83,Bien,0.90
1123,394,102,2023-09-09,withdrawn,4.18,Suspenso,1.00
1124,394,11,2024-09-09,completed,7.10,Notable,0.90
1125,394,24,2023-09-09,completed,6.61,Bien,1.00
1126,395,159,2023-09-09,in_progress,,,1.00
1127,395,192,2022-09-09,in_progress,,,1.00
1128,395,118,2024-09-09,completed,5.50,Aprobado,1.00
1129,395,291,2024-09-09,completed,7.65,Notable,0.90
1130,396,247,2022-09-09,completed,6.06,Bien,1.00
1131,396,281,2022-09-09,repeated,6.11,Bien,0.90
1132,396,278,2023-09-09,in_progress,,,1.00
1133,396,9,2024-09-09,completed,5.77,Aprobado,1.00
1134,397,287,2022-09-09,completed,6.89,Bien,1.00
1135,397,225,2023-09-09,withdrawn,4.43,Suspenso,1.00
1136,397,142,2024-09-09,completed,5.84,Aprobado,0.90
1137,397,189,2024-09-09,completed,7.37,Notable,1.00
1138,397,210,2023-09-09,completed,8.20,Notable,1.00
1139,398,40,2022-09-09,completed,4.60,Suspenso,0.60
1140,398,131,2022-09-09,completed,6.00,Bien,1.00
1141,399,223,2023-09-09,in_progress,,,1.00
1142,399,54,2023-09-09,completed,8.18,Notable,1.00
1143,400,127,2023-09-09,completed,5.92,Aprobado,0.90
1144,400,66,2023-09-09,completed,7.02,Notable,0.90
1145,400,29,2024-09-09,completed,7.11,Notable,1.00
1146,400,14,2022-09-09,completed,7.02,Notable,1.00
1147,401,252,2023-09-09,completed,5.74,Aprobado,1.00
1148,401,30,2023-09-09,in_progress,,,1.00
1149,401,81,2024-09-09,in_progress,,,0.90
1150,401,282,2023-09-09,completed,7.39,Notable,1.00
1151,401,67,2022-09-09,completed,7.77,Notable,0.80
1152,402,261,2023-09-09,completed,9.73,Sobresaliente,1.00
1153,402,226,2022-09-09,completed,6.23,Bien,1.00
1154,402,95,2024-09-09,completed,5.20,Aprobado,1.00
1155,403,71,2022-09-09,completed,4.07,Suspenso,0.90
1156,403,284,2024-09-09,completed,5.14,Aprobado,1.00
1157,403,209,2022-09-09,completed,3.61,Suspenso,0.90
1158,404,141,2022-09-09,completed,3.60,Suspenso,0.70
1159,404,129,2024-09-09,completed,2.45,Suspenso,0.80
1160,404,255,2022-09-09,completed,6.00,Bien,0.90
1161,405,127,2023-09-09,completed,8.45,Notable,1.00
1162,405,66,2023-09-09,withdrawn,7.07,Notable,1.00
1163,405,14,2022-09-09,completed,7.40,Notable,1.00
1164,405,29,2024-09-09,withdrawn,7.98,Notable,1.00
1165,406,272,2024-09-09,completed,6.56,Bien,0.60
1166,407,132,2022-09-09,withdrawn,3.62,Suspenso,0.90
1167,407,277,2023-09-09,completed,5.90,Aprobado,0.80
1168,407,174,2022-09-09,completed,5.12,Aprobado,0.80
1169,409,42,2024-09-09,completed,5.91,Aprobado,0.90
1170,409,205,2022-09-09,completed,4.53,Suspenso,1.00
1171,409,274,2024-09-09,in_progress,,,0.80
1172,409,151,2023-09-09,completed,6.89,Bien,0.80
1173,410,62,2022-09-09,completed,9.07,Sobresaliente,1.00
1174,410,113,2022-09-09,completed,6.68,Bien,1.00
1175,410,296,2024-09-09,in_progress,,,1.00
1176,411,91,2023-09-09,completed,7.36,Notable,0.80
1177,411,254,2022-09-09,completed,6.62,Bien,0.90
1178,411,49,2022-09-09,completed,5.99,Aprobado,0.90
1179,411,152,2023-09-09,completed,5.89,Aprobado,1.00
1180,411,299,2022-09-09,withdrawn,5.32,Aprobado,0.80
1181,412,203,2023-09-09,completed,7.81,Notable,1.00
1182,412,237,2024-09-09,completed,4.36,Suspenso,1.00
1183,412,45,2023-09-09,completed,7.26,Notable,1.00
1184,413,272,2024-09-09,completed,6.72,Bien,0.90
1185,414,147,2024-09-09,completed,8.08,Notable,1.00
1186,414,206,2022-09-09,completed,7.99,Notable,1.00
1187,415,262,2022-09-09,completed,5.87,Aprobado,0.90
1188,415,243,2023-09-09,completed,5.42,Aprobado,0.80
1189,415,180,2024-09-09,completed,7.21,Notable,1.00
1190,415,139,2024-09-09,in_progress,,,0.70
1191,416,150,2022-09-09,completed,6.22,Bien,1.00
1192,416,202,2024-09-09,in_progress,,,0.90
1193,416,227,2024-09-09,completed,6.60,Bien,0.90
1194,417,131,2022-09-09,completed,5.94,Aprobado,1.00
1195,417,40,2022-09-09,completed,7.83,Notable,1.00
1196,419,72,2023-09-09,completed,8.36,Notable,1.00
1197,419,112,2022-09-09,completed,7.21,Notable,1.00
1198,420,143,2022-09-09,in_progress,,,1.00
1199,420,155,2023-09-09,completed,6.47,Bien,1.00
1200,421,15,2023-09-09,in_progress,,,0.70
1201,421,100,2024-09-09,completed,5.41,Aprobado,0.90
1202,421,123,2024-09-09,completed,5.64,Aprobado,0.80
1203,422,116,2022-09-09,completed,6.67,Bien,1.00
1204,422,33,2024-09-09,withdrawn,4.77,Suspenso,0.90
1205,422,22,2024-09-09,completed,6.52,Bien,1.00
1206,422,36,2023-09-09,completed,6.25,Bien,0.80
1207,423,268,2022-09-09,completed,7.99,Notable,1.00
1208,423,117,2023-09-09,in_progress,,,1.00
1209,423,124,2024-09-09,completed,6.16,Bien,1.00
1210,424,218,2023-09-09,completed,8.86,Notable,1.00
1211,424,248,2023-09-09,completed,6.78,Bien,1.00
1212,425,247,2022-09-09,completed,6.08,Bien,0.90
1213,425,69,2024-09-09,repeated,5.34,Aprobado,0.80
1214,425,164,2024-09-09,completed,6.22,Bien,1.00
1215,425,110,2024-09-09,completed,6.34,Bien,0.70
1216,425,92,2024-09-09,completed,7.14,Notable,0.90
1217,426,198,2022-09-09,in_progress,,,0.80
1218,426,230,2022-09-09,completed,6.00,Bien,1.00
1219,427,52,2022-09-09,completed,4.08,Suspenso,0.60
1220,427,257,2022-09-09,completed,4.61,Suspenso,0.80
1221,428,120,2024-09-09,completed,6.90,Bien,1.00
1222,428,61,2024-09-09,completed,7.24,Notable,1.00
1223,428,43,2023-09-09,completed,7.29,Notable,1.00
1224,429,106,2024-09-09,completed,6.20,Bien,0.80
1225,429,259,2023-09-09,completed,5.60,Aprobado,0.70
1226,429,133,2023-09-09,completed,4.98,Suspenso,1.00
1227,430,179,2024-09-09,withdrawn,6.54,Bien,1.00
1228,430,285,2023-09-09,completed,7.42,Notable,0.90
1229,430,188,2023-09-09,completed,7.08,Notable,1.00
1230,430,84,2022-09-09,completed,6.89,Bien,1.00
1231,431,19,2024-09-09,repeated,8.02,Notable,1.00
1232,432,30,2023-09-09,completed,7.24,Notable,1.00
1233,432,282,2023-09-09,completed,7.02,Notable,1.00
1234,432,252,2023-09-09,in_progress,,,1.00
1235,432,81,2024-09-09,completed,7.81,Notable,0.80
1236,432,67,2022-09-09,completed,7.10,Notable,1.00
1237,433,56,2024-09-09,completed,6.60,Bien,1.00
1238,433,260,2022-09-09,completed,8.56,Notable,1.00
1239,434,17,2023-09-09,completed,3.62,Suspenso,0.80
1240,434,80,2023-09-09,completed,5.20,Aprobado,0.90
1241,435,288,2024-09-09,completed,5.46,Aprobado,1.00
1242,435,130,2023-09-09,completed,5.67,Aprobado,1.00
1243,435,156,2022-09-09,completed,6.95,Bien,0.90
1244,435,114,2024-09-09,in_progress,,,1.00
1245,436,15,2023-09-09,completed,6.60,Bien,0.80
1246,436,123,2024-09-09,in_progress,,,1.00
1247,436,100,2024-09-09,completed,5.44,Aprobado,0.70
1248,437,254,2022-09-09,completed,7.70,Notable,0.80
1249,437,152,2023-09-09,completed,6.26,Bien,0.90
1250,437,299,2022-09-09,completed,4.94,Suspenso,0.90
1251,437,49,2022-09-09,completed,5.62,Aprobado,0.90
1252,438,211,2024-09-09,completed,5.36,Aprobado,0.90
1253,438,63,2023-09-09,withdrawn,4.05,Suspenso,1.00
1254,438,176,2023-09-09,in_progress,,,0.70
1255,438,145,2024-09-09,repeated,4.26,Suspenso,0.70
1256,439,118,2024-09-09,completed,5.64,Aprobado,1.00
1257,439,159,2023-09-09,completed,7.88,Notable,1.00
1258,440,227,2024-09-09,completed,5.53,Aprobado,1.00
1259,440,150,2022-09-09,completed,6.00,Bien,0.80
1260,440,202,2024-09-09,completed,6.98,Bien,0.80
1261,442,5,2023-09-09,completed,8.08,Notable,1.00
1262,443,258,2024-09-09,completed,7.60,Notable,0.90
1263,443,58,2023-09-09,completed,5.78,Aprobado,1.00
1264,444,219,2024-09-09,repeated,7.19,Notable,1.00
1265,444,27,2022-09-09,completed,6.14,Bien,1.00
1266,445,62,2022-09-09,completed,8.48,Notable,1.00
1267,445,296,2024-09-09,completed,6.96,Bien,1.00
1268,445,113,2022-09-09,withdrawn,7.27,Notable,1.00
1269,446,239,2024-09-09,completed,2.42,Suspenso,0.70
1270,446,199,2023-09-09,completed,3.18,Suspenso,0.90
1271,447,109,2023-09-09,completed,8.62,Notable,1.00
1272,447,69,2024-09-09,completed,8.28,Notable,1.00
1273,447,164,2024-09-09,withdrawn,6.88,Bien,1.00
1274,447,247,2022-09-09,completed,8.40,Notable,1.00
1275,448,107,2024-09-09,completed,8.62,Notable,1.00
1276,448,165,2024-09-09,completed,7.02,Notable,1.00
1277,449,116,2022-09-09,completed,3.68,Suspenso,0.90
1278,449,33,2024-09-09,completed,4.36,Suspenso,0.80
1279,449,36,2023-09-09,completed,6.49,Bien,0.70
1280,449,22,2024-09-09,in_progress,,,0.90
1281,449,222,2024-09-09,completed,4.37,Suspenso,0.70
1282,450,244,2023-09-09,completed,6.46,Bien,0.80
1283,450,294,2022-09-09,completed,6.64,Bien,1.00
1284,450,217,2022-09-09,completed,3.66,Suspenso,0.90
1285,450,184,2022-09-09,completed,9.42,Sobresaliente,1.00
1286,451,96,2022-09-09,completed,9.40,Sobresaliente,1.00
1287,452,24,2023-09-09,completed,5.65,Aprobado,0.80
1288,452,11,2024-09-09,completed,7.15,Notable,0.70
1289,453,199,2023-09-09,completed,5.68,Aprobado,0.90
1290,453,239,2024-09-09,completed,6.46,Bien,0.90
1291,453,246,2023-09-09,completed,5.79,Aprobado,0.80
1292,454,229,2022-09-09,completed,6.50,Bien,0.90
1293,454,25,2023-09-09,completed,5.36,Aprobado,0.90
1294,454,144,2024-09-09,completed,4.04,Suspenso,0.80
1295,454,90,2022-09-09,completed,4.78,Suspenso,0.80
1296,455,298,2022-09-09,in_progress,,,0.90
1297,455,9,2024-09-09,withdrawn,6.45,Bien,0.90
1298,455,69,2024-09-09,completed,6.68,Bien,0.80
1299,455,278,2023-09-09,in_progress,,,0.80
1300,455,109,2023-09-09,completed,5.97,Aprobado,0.80
1301,456,255,2022-09-09,completed,6.65,Bien,0.80
1302,456,129,2024-09-09,in_progress,,,0.70
1303,456,141,2022-09-09,completed,4.52,Suspenso,0.90
1304,457,228,2023-09-09,completed,7.44,Notable,1.00
1305,458,122,2022-09-09,completed,6.12,Bien,0.90
1306,458,59,2024-09-09,withdrawn,6.01,Bien,1.00
1307,459,49,2022-09-09,completed,8.38,Notable,1.00
1308,459,152,2023-09-09,completed,8.82,Notable,1.00
1309,459,254,2022-09-09,completed,5.83,Aprobado,1.00
1310,459,91,2023-09-09,completed,9.53,Sobresaliente,1.00
1311,459,299,2022-09-09,completed,9.37,Sobresaliente,1.00
1312,460,29,2024-09-09,completed,6.07,Bien,1.00
1313,460,14,2022-09-09,repeated,5.21,Aprobado,1.00
1314,460,66,2023-09-09,completed,4.94,Suspenso,0.90
1315,460,127,2023-09-09,completed,5.45,Aprobado,1.00
1316,461,96,2022-09-09,completed,8.76,Notable,1.00
1317,462,81,2024-09-09,completed,9.61,Sobresaliente,1.00
1318,462,30,2023-09-09,completed,9.00,Sobresaliente,1.00
1319,462,252,2023-09-09,completed,7.05,Notable,1.00
1320,462,282,2023-09-09,completed,8.47,Notable,1.00
1321,462,67,2022-09-09,repeated,9.79,Sobresaliente,1.00
1322,463,124,2024-09-09,completed,8.03,Notable,1.00
1323,463,216,2024-09-09,completed,6.27,Bien,1.00
1324,463,208,2023-09-09,completed,5.66,Aprobado,1.00
1325,464,139,2024-09-09,completed,7.01,Notable,1.00
1326,464,180,2024-09-09,completed,7.00,Notable,1.00
1327,464,190,2023-09-09,completed,9.71,Sobresaliente,1.00
1328,464,273,2024-09-09,completed,10.00,Sobresaliente,1.00
1329,464,121,2023-09-09,completed,9.17,Sobresaliente,1.00
1330,465,222,2024-09-09,completed,6.70,Bien,1.00
1331,465,22,2024-09-09,completed,7.26,Notable,1.00
1332,465,36,2023-09-09,completed,5.46,Aprobado,1.00
1333,466,214,2023-09-09,withdrawn,8.75,Notable,1.00
1334,466,275,2022-09-09,completed,8.97,Notable,1.00
1335,466,140,2023-09-09,completed,7.60,Notable,1.00
1336,467,96,2022-09-09,completed,7.40,Notable,1.00
1337,468,230,2022-09-09,completed,6.90,Bien,1.00
1338,468,198,2022-09-09,completed,8.09,Notable,1.00
1339,469,198,2022-09-09,completed,7.89,Notable,1.00
1340,469,230,2022-09-09,completed,5.85,Aprobado,0.90
1341,470,95,2024-09-09,completed,6.06,Bien,0.80
1342,470,261,2023-09-09,in_progress,,,0.90
1343,470,226,2022-09-09,completed,5.82,Aprobado,0.70
1344,470,111,2022-09-09,completed,5.86,Aprobado,0.90
1345,471,160,2024-09-09,completed,7.37,Notable,0.70
1346,471,68,2022-09-09,completed,4.80,Suspenso,0.90
1347,471,172,2024-09-09,in_progress,,,0.80
1348,472,289,2022-09-09,completed,7.30,Notable,0.80
1349,472,76,2022-09-09,withdrawn,5.16,Aprobado,0.90
1350,472,57,2022-09-09,repeated,6.26,Bien,1.00
1351,472,256,2022-09-09,completed,5.10,Aprobado,0.80
1352,473,43,2023-09-09,completed,5.24,Aprobado,0.80
1353,473,61,2024-09-09,completed,6.42,Bien,0.80
1354,473,77,2024-09-09,completed,4.98,Suspenso,0.80
1355,473,120,2024-09-09,completed,5.51,Aprobado,0.90
1356,474,155,2023-09-09,completed,5.23,Aprobado,1.00
1357,474,143,2022-09-09,completed,5.53,Aprobado,0.80
1358,475,143,2022-09-09,withdrawn,6.88,Bien,1.00
1359,475,155,2023-09-09,completed,7.27,Notable,1.00
1360,475,234,2022-09-09,in_progress,,,1.00
1361,476,72,2023-09-09,completed,5.87,Aprobado,1.00
1362,476,112,2022-09-09,completed,8.43,Notable,1.00
1363,477,19,2024-09-09,completed,5.24,Aprobado,1.00
1364,478,228,2023-09-09,in_progress,,,0.90
1365,479,225,2023-09-09,completed,3.68,Suspenso,0.80
1366,479,287,2022-09-09,completed,4.84,Suspenso,0.60
1367,479,210,2023-09-09,completed,3.12,Suspenso,0.90
1368,479,142,2024-09-09,withdrawn,3.63,Suspenso,0.70
1369,479,189,2024-09-09,completed,5.29,Aprobado,1.00
1370,480,210,2023-09-09,repeated,6.14,Bien,1.00
1371,480,142,2024-09-09,in_progress,,,1.00
1372,481,181,2023-09-09,completed,3.48,Suspenso,0.90
1373,481,168,2024-09-09,completed,6.24,Bien,0.90
1374,482,46,2024-09-09,completed,5.77,Aprobado,1.00
1375,482,105,2024-09-09,repeated,7.49,Notable,1.00
1376,483,165,2024-09-09,completed,5.64,Aprobado,1.00
1377,483,107,2024-09-09,completed,7.53,Notable,0.90
1378,484,232,2024-09-09,in_progress,,,1.00
1379,484,292,2024-09-09,completed,6.99,Bien,0.90
1380,485,200,2023-09-09,withdrawn,8.61,Notable,1.00
1381,485,219,2024-09-09,completed,6.94,Bien,1.00
1382,485,32,2024-09-09,withdrawn,7.50,Notable,0.90
1383,485,20,2022-09-09,in_progress,,,0.80
1384,485,271,2022-09-09,completed,5.90,Aprobado,1.00
1385,486,66,2023-09-09,completed,6.72,Bien,1.00
1386,486,29,2024-09-09,repeated,5.10,Aprobado,0.90
1387,486,127,2023-09-09,completed,6.47,Bien,0.90
1388,487,49,2022-09-09,in_progress,,,1.00
1389,487,299,2022-09-09,completed,2.28,Suspenso,1.00
1390,487,254,2022-09-09,completed,4.11,Suspenso,0.90
1391,487,152,2023-09-09,completed,3.04,Suspenso,1.00
1392,487,91,2023-09-09,completed,3.46,Suspenso,0.90
1393,488,210,2023-09-09,completed,3.82,Suspenso,0.80
1394,488,287,2022-09-09,completed,5.40,Aprobado,1.00
1395,489,225,2023-09-09,completed,5.16,Aprobado,0.90
1396,489,210,2023-09-09,completed,3.26,Suspenso,0.90
1397,489,142,2024-09-09,withdrawn,3.41,Suspenso,1.00
1398,490,282,2023-09-09,completed,4.89,Suspenso,1.00
1399,490,30,2023-09-09,completed,5.85,Aprobado,0.90
1400,491,70,2022-09-09,completed,3.60,Suspenso,1.00
1401,491,184,2022-09-09,completed,1.56,Suspenso,0.80
1402,491,217,2022-09-09,completed,2.39,Suspenso,0.60
1403,492,115,2022-09-09,completed,6.44,Bien,0.90
1404,492,7,2023-09-09,completed,5.72,Aprobado,0.80
1405,492,135,2023-09-09,completed,7.06,Notable,1.00
1406,492,218,2023-09-09,completed,8.45,Notable,0.90
1407,492,248,2023-09-09,completed,8.25,Notable,0.90
1408,493,193,2024-09-09,completed,4.82,Suspenso,0.90
1409,493,183,2024-09-09,in_progress,,,0.70
1410,494,299,2022-09-09,completed,4.25,Suspenso,0.90
1411,494,49,2022-09-09,completed,6.77,Bien,1.00
1412,494,152,2023-09-09,completed,8.44,Notable,1.00
1413,494,91,2023-09-09,completed,8.60,Notable,0.90
1414,495,130,2023-09-09,completed,8.40,Notable,1.00
1415,495,288,2024-09-09,completed,8.31,Notable,1.00
1416,495,156,2022-09-09,completed,6.90,Bien,1.00
1417,496,167,2022-09-09,withdrawn,8.34,Notable,1.00
1418,496,267,2022-09-09,completed,7.40,Notable,1.00
1419,497,94,2023-09-09,in_progress,,,1.00
1420,497,90,2022-09-09,completed,3.19,Suspenso,1.00
1421,497,229,2022-09-09,completed,6.34,Bien,1.00
1422,498,271,2022-09-09,in_progress,,,0.80
1423,498,32,2024-09-09,in_progress,,,0.90
1424,498,187,2024-09-09,in_progress,,,1.00
1425,498,27,2022-09-09,in_progress,,,1.00
1426,498,219,2024-09-09,completed,4.34,Suspenso,1.00
1427,499,46,2024-09-09,completed,3.96,Suspenso,1.00
1428,499,148,2023-09-09,completed,5.58,Aprobado,1.00
1429,499,105,2024-09-09,completed,6.73,Bien,0.90
1430,500,186,2024-09-09,completed,5.73,Aprobado,1.00
1431,500,224,2023-09-09,completed,5.13,Aprobado,1.00
1432,500,31,2022-09-09,completed,6.09,Bien,0.90
1433,501,90,2022-09-09,completed,6.96,Bien,1.00
1434,501,119,2023-09-09,completed,6.72,Bien,1.00
1435,501,94,2023-09-09,completed,7.56,Notable,1.00
1436,502,191,2024-09-09,completed,7.16,Notable,1.00
1437,502,197,2024-09-09,completed,6.28,Bien,0.90
1438,502,44,2023-09-09,completed,6.35,Bien,0.80
1439,502,8,2024-09-09,completed,6.77,Bien,1.00
1440,503,228,2023-09-09,completed,7.82,Notable,0.90
1441,504,177,2024-09-09,in_progress,,,1.00
1442,504,16,2022-09-09,completed,4.80,Suspenso,1.00
1443,504,178,2022-09-09,completed,5.09,Aprobado,1.00
1444,504,242,2022-09-09,completed,6.94,Bien,0.90
1445,505,291,2024-09-09,completed,7.27,Notable,1.00
1446,505,192,2022-09-09,completed,7.10,Notable,1.00
1447,505,159,2023-09-09,completed,6.66,Bien,0.90
1448,505,118,2024-09-09,completed,9.63,Sobresaliente,1.00
1449,506,234,2022-09-09,completed,7.93,Notable,1.00
1450,506,155,2023-09-09,completed,6.17,Bien,1.00
1451,507,59,2024-09-09,completed,6.18,Bien,0.90
1452,507,122,2022-09-09,completed,4.81,Suspenso,0.90
1453,507,250,2022-09-09,completed,5.06,Aprobado,0.90
